AU,TI,SO,AB,PY,VL,DI
"Zhao, F; Xu, KD",Distribution of Ciliates in Intertidal Sediments across Geographic Distances: A Molecular View,PROTIST,"The estimation of the diversity and geographic distribution of protists in particular ciliates has long been an ongoing debate. We estimated the distribution of ciliates in intertidal sediments with geographic distance ranging from 10 cm to 1,000 km, using high-throughput DNA sequencing. Higher community similarity, in particular that of rare ciliate taxa, occurred between replicates than between sites. Statistical analyses showed that the community dissimilarities of both abundant and moderately abundant ciliates had correlations with geographic distance at the scales of 50 m, 200 km and 1000 km, indicating a distance-decay relationship. No significant correlation was observed for rare taxa. The analysis of Bray-Curtis similarity showed a higher pairwise community similarity in abundant taxa than in moderately abundant taxa, and that in rare taxa was the lowest. Abundant taxa usually can disperse in a wider range than rare taxa, though their distribution is restricted by distance to some extent. Rare taxa are potentially more sensitive to changing environments, but no distance-decay relationship could be observed. The data indicate contrasting patterns of geographic distribution of the abundant and rare ciliate taxa and a weak distance-decay relationship for relatively abundant taxa at a scale over 50 m. (C) 2017 Elsevier GmbH. All rights reserved.",2017,168,10.1016/j.protis.2017.01.001
"Djurhuus, A; Mikalsen, SO; Giebel, HA; Rogers, AD",Cutting through the smoke: the diversity of microorganisms in deep-sea hydrothermal plumes,ROYAL SOCIETY OPEN SCIENCE,"There are still notable gaps regarding the detailed distribution of microorganisms between and within insular habitats such as deep-sea hydrothermal vents. This study investigates the community composition of black smoker vent microorganisms in the Southern Hemisphere, and changes thereof along a spatial and chemical gradient ranging from the vent plume to surrounding waters. We sampled two hydrothermal vent fields, one at the South West Indian Ridge (SWIR), the other at the East Scotia Ridge (ESR). Samples were collected across vent fields at varying vertical distances from the origin of the plumes. The microbial data were sequenced on an Illumina MiSeq platform for the 16SrRNA gene. A substantial amount of vent-specific putative chemosynthetic microorganisms were found, particularly in samples from focused hydrothermal venting. Common vent-specific organisms from both vent fields were the genera Arcobacter, Caminibacter and Sulfurimonas from the Epsilonproteobacteria and the SUP05 group from the Gammaproteobacteria. There were no major differences in microbial composition between SWIR and ESR for focused plume samples. However, within the ESR the diffuse flow and focused samples differed significantly in microbial community composition and relative abundance. For Epsilonproteobacteria, we found evidence of niche-specificity to hydrothermal vent environments. This taxon decreased in abundance by three orders of magnitude from the vent orifice to background water. Epsilonproteobacteria distribution followed a distance-decay relationship as vent-effluents mixed with the surrounding seawater. This study demonstrates strong habitat affinity of vent microorganisms on a metre scale with distinct environmental selection.",2017,4,10.1098/rsos.160829
"Thiele, S; Richter, M; Balestra, C; Glockner, FO; Casotti, R",Taxonomic and functional diversity of a coastal planktonic bacterial community in a river-influenced marine area,MARINE GENOMICS,"The Gulf of Naples is a dynamical area with intense exchanges between offshore oligotrophic and coastal eutrophic waters with frequent freshwater inputs. The Sarno River, one of the most polluted rivers in Europe, strongly contributes to the pollution of the area, discharging high amounts of heavy metals and organic wastes from heavily cultivated and industrial areas. This paper reports on the diversity and community structure of the marine residential Bacteria and Archaea of the Gulf of Naples in an area close to the river Sarno plume and investigates their small-scale taxonomic diversity and expression patterns as a proxy of potential metabolic activity using metagenomics and metatranscriptomics. Bacteria and Archaea were mainly represented by marine clades, with only minor contributors from freshwater ones. The community was dominated by Alpha- and Gammaproteobacteria, of which Rhodospirillales, Pelagibacteriales, and Oceanospirilalles were most represented. However, Alteromonadales and Rhodobacterales were the most active, despite their relative lower abundance, suggesting that they are important for overall ecosystem functioning and nutrient cycling. Nitrification and a reversed form of dissimilatory sulfate reduction were the major metabolic processes found in the metatrascriptomes and were mainly associated to NitrosopuMilaleS and Pelagibacter, respectively. No clear indication of transcripts related to stress induced by heavy metals or organic pollutants was found. In general, despite the high loads of pollutants discharged continuously by the Sarno River, the microbial community did not show marks of stress-induced changes neither structural nor functional, thus suggesting that this river has little or no effect on the planktonic bacterial community of the Gulf of Naples. (C) 2016 Elsevier B.V. All rights reserved.",2017,32,10.1016/j.margen.2016.12.003
"Shanmugam, SG; Magbanua, ZV; Williams, MA; Jangid, K; Whitman, WB; Peterson, DG; Kingery, WL",Bacterial Diversity Patterns Differ in Soils Developing in Sub-tropical and Cool-Temperate Ecosystems,MICROBIAL ECOLOGY,"Microbial diversity patterns have been surveyed in many different soils and ecosystems, but we are unaware of studies comparing similar soils developing from similar parent materials in contrasting climates. In 2008, developmental chronosequences with ages ranging from 105 to 500,000 years across Georgia (GA) and Michigan (MI) were studied to investigate how bacterial community composition and diversity change as a result of local environmental gradients that develop during pedogenesis. Geographic factors were studied between and within locations spanning two scales: (1) regionally between 0.1 and 50 and (2) similar to 1700 km apart. The diversity was surveyed using high-throughput pyrosequencing, and variance partitioning was used to describe the effects of spatial, environmental, and spatio-environmental factors on bacterial community composition. At the local scale, variation in bacterial communities was most closely related to environmental factors (r(M)=0.59, p = 0.0001). There were differences in bacterial communities between the two locations, indicating spatial biogeography. Estimates of bacterial diversity were much greater in MI (numbers of OTU, ACE, and Chao1) and remained 2-3x greater in MI than GA after removing the effect of soil properties. The large differences in diversity between geographically separated bacterial communities in different climates need further investigation. It is not known if the rare members of the community, which contributed to greater bacterial diversity in GA relative to MI, play an important role in ecosystem function but has been hypothesized to play a role in ecosystem resiliency, resistance, and stability. Further research on the link between bacterial diversity and spatial variability related to climate needs further investigation.",2017,73,10.1007/s00248-016-0884-8
"Graham, EB; Crump, AR; Resch, CT; Fansler, S; Arntzen, E; Kennedy, DW; Fredrickson, JK; Stegen, JC",Deterministic influences exceed dispersal effects on hydrologically-connected microbiomes,ENVIRONMENTAL MICROBIOLOGY,"Subsurface groundwater-surface water mixing zones (hyporheic zones) have enhanced biogeochemical activity, but assembly processes governing subsurface microbiomes remain a critical uncertainty in understanding hyporheic biogeochemistry. To address this obstacle, we investigated (a) biogeographical patterns in attached and waterborne microbiomes across three hydrologically-connected, physicochemically-distinct zones (inland hyporheic, nearshore hyporheic and river); (b) assembly processes that generated these patterns; (c) groups of organisms that corresponded to deterministic changes in the environment; and (d) correlations between these groups and hyporheic metabolism. All microbiomes remained dissimilar through time, but consistent presence of similar taxa suggested dispersal and/or common selective pressures among zones. Further, we demonstrated a pronounced impact of deterministic assembly in all microbiomes as well as seasonal shifts from heterotrophic to autotrophic microorganisms associated with increases in groundwater discharge. The abundance of one statistical cluster of organisms increased with active biomass and respiration, revealing organisms that may strongly influence hyporheic biogeochemistry. Based on our results, we propose a conceptualization of hyporheic zone metabolism in which increased organic carbon concentrations during surface water intrusion support heterotrophy, which succumbs to autotrophy under groundwater discharge. These results provide new opportunities to enhance microbially-explicit ecosystem models describing hyporheic zone biogeochemistry and its influence over riverine ecosystem function.",2017,19,10.1111/1462-2920.13720
"Larkin, AA; Martiny, AC","Microdiversity shapes the traits, niche space, and biogeography of microbial taxa",ENVIRONMENTAL MICROBIOLOGY REPORTS,"With rapidly improving sequencing technologies, scientists have recently gained the ability to examine diverse microbial communities at high genomic resolution, revealing that both free-living and host-associated microbes partition their environment at fine phylogenetic scales. This microdiversity, or closely related (> 97% similar 16S rRNA gene) but ecologically and physiologically distinct sub-taxonomic groups, appears to be an intrinsic property of microorganisms. However, the functional implications of microdiversity as well as its effects on microbial biogeography are poorly understood. Here, we present two theoretical models outlining the evolutionary mechanisms that drive the formation of microdiverse sub-taxa. Additionally, we review recent literature and reveal that microdiversity influences a wide range of functional traits across diverse ecosystems and microbes. Moving to higher levels of organization, we use laboratory data from marine, soil, and host-associated bacteria to demonstrate that the aggregated trait-based response of microdiverse sub-taxa modifies the fundamental niche of microbes. The correspondence between microdiversity and niche space represents a critical tool for future studies of microbial ecology. By combining growth experiments on diverse isolates with examinations of environmental abundance patterns, researchers can better quantify the fundamental and realized niches of microbes and improve understanding of microbial biogeography and response to future environmental change.",2017,9,10.1111/1758-2229.12523
"Mino, S; Nakagawa, S; Makita, H; Toki, T; Miyazaki, J; Sievert, SM; Polz, MF; Inagaki, F; Godfroy, A; Kato, S; Watanabe, H; Nunoura, T; Nakamura, K; Imachi, H; Watsuji, T; Kojima, S; Takai, K; Sawabe, T",Endemicity of the cosmopolitan mesophilic chemolithoautotroph Sulfurimonas at deep-sea hydrothermal vents,ISME JOURNAL,"Rich animal and microbial communities have been found at deep-sea hydrothermal vents. Although the biogeography of vent macrofauna is well understood, the corresponding knowledge about vent microbial biogeography is lacking. Here, we apply the multilocus sequence analysis (MLSA) to assess the genetic variation of 109 Sulfurimonas strains with >= 98% 16S rRNA gene sequence similarity, which were isolated from four different geographical regions (Okinawa Trough (OT), Mariana Volcanic Arc and Trough (MVAT), Central Indian Ridge (CIR) and Mid-Atlantic Ridge (MAR)). Sequence typing based on 11 protein-coding genes revealed high genetic variation, including some allele types that are widespread within regions, resulting in 102 nucleotide sequence types (STs). This genetic variation was predominantly due to mutation rather than recombination. Phylogenetic analysis of the 11 concatenated genes showed a clear geographical isolation corresponding to the hydrothermal regions they originated from, suggesting limited dispersal. Genetic differentiation among Sulfurimonas populations was primarily influenced by geographical distance rather than gas composition of vent fluid or habitat, although in situ environmental conditions of each microhabitat could not be examined. Nevertheless, Sulfurimonas may possess a higher dispersal capability compared with deep-sea hydrothermal vent thermophiles. This is the first report on MLSA of deep-sea hydrothermal vent Epsilonproteobacteria, which is indicative of allopatric speciation.",2017,11,10.1038/ismej.2016.178
"Branco, S; Bi, K; Liao, HL; Gladieux, P; Badouin, H; Ellison, CE; Nguyen, NH; Vilgalys, R; Peay, KG; Taylor, JW; Bruns, TD",Continental-level population differentiation and environmental adaptation in the mushroom Suillus brevipes,MOLECULAR ECOLOGY,"Recent advancements in sequencing technology allowed researchers to better address the patterns and mechanisms involved in microbial environmental adaptation at large spatial scales. Here we investigated the genomic basis of adaptation to climate at the continental scale in Suillus brevipes, an ectomycorrhizal fungus symbiotically associated with the roots of pine trees. We used genomic data from 55 individuals in seven locations across North America to perform genome scans to detect signatures of positive selection and assess whether temperature and precipitation were associated with genetic differentiation. We found that S.brevipes exhibited overall strong population differentiation, with potential admixture in Canadian populations. This species also displayed genomic signatures of positive selection as well as genomic sites significantly associated with distinct climatic regimes and abiotic environmental parameters. These genomic regions included genes involved in transmembrane transport of substances and helicase activity potentially involved in cold stress response. Our study sheds light on large-scale environmental adaptation in fungi by identifying putative adaptive genes and providing a framework to further investigate the genetic basis of fungal adaptation.",2017,26,10.1111/mec.13892
"Song, C; Wang, BC; Tan, J; Zhu, LC; Lou, DH; Cen, XX",Comparative analysis of the gut microbiota of black bears in China using high-throughput sequencing,MOLECULAR GENETICS AND GENOMICS,"The Asiatic black bear (Ursus thibetanus) is a protected species from eastern Asia. In China, the Asiatic black bear occurs in 17 provinces from northeast to southwest regions. To date, information on microbial diversity in the gut of the Asiatic black bears from different populations remains limited. To determine the species composition and community structure of the gut microbiota in the Asiatic black bear, we characterized 36 fecal samples from Sichuan, Yunnan, and Heilongjiang provinces, China, by pyrosequencing the 16S V3-V4 hypervariable regions using the Illumina Miseq platform. Results showed that Firmicutes and Proteobacteria were the predominant phyla in the samples, which were largely comprised Escherichia-Shigella, Peptostreptococcaceae_incertae_sedis, Turicibacter, Streptococcus, and Clostridium. By analyzing the community structure from these 36 samples, we found that there were significant differences in the species diversity and richness between Sichuan, Yunnan, and Heilongjiang populations. In conclusion, our results reveal the species composition and structure of the gut microbiota in captive black bears in China, and suggest that biogeography could affect the black bear gut microbiota.",2017,292,10.1007/s00438-016-1282-0
"Payne, JT; Millar, JJ; Jackson, CR; Ochs, CA","Patterns of variation in diversity of the Mississippi river microbiome over 1,300 kilometers",PLOS ONE,"We examined the downriver patterns of variation in taxonomic diversity of the Mississippi River bacterioplankton microbiome along 1,300 river kilometers, or approximately one third the total length of the river. The study section included portions of the Upper, Middle, and Lower Mississippi River, confluences with five tributaries draining distinct sub-basins, river cities, and extended stretches without major inputs to the Mississippi. The composition and proportional abundance of dominant bacterial phyla was distinct for free-living and particle associated cells, and constant along the entire reach, except for a substantial but transient disturbance near the city of Memphis, Tennessee. At a finer scale of taxonomic resolution (operational taxonomic units, OTUs), however, there were notable patterns in downriver variation in bacterial community alpha diversity (richness within a site) and beta diversity (variation in composition among sites). There was a strong and steady increase downriver in alpha diversity of OTUs on suspended particles, suggesting an increase in particle niche heterogeneity, and/or particle colonization. Relatively large shifts in beta diversity of free-living and particle-associated communities occurred following major tributary confluences and transiently at Memphis, while in long stretches between these points diversity typically varied more gradually. We conclude that the Mississippi River possesses a bacterioplankton microbiome distinct in diversity from other large river microbiomes in the Mississippi River Basin, that at major river confluences or urban point sources its OTU diversity may shift abruptly and substantially, presumably by immigration of distinct external microbiomes, but that where environmental conditions are more stable along the downriver gradient, micro biome diversity tends to vary gradually, presumably by a process of successional change in community composition.",2017,12,10.1371/journal.pone.0174890
"Tian, Q; Taniguchi, T; Shi, WY; Li, GQ; Yamanaka, N; Du, S",Land-use types and soil chemical properties influence soil microbial communities in the semiarid Loess Plateau region in China,SCIENTIFIC REPORTS,"Similar land-use types usually have similar soil properties, and, most likely, similar microbial communities. Here, we assessed whether land-use types or soil chemical properties are the primary drivers of soil microbial community composition, and how changes in one part of the ecosystem affect another. We applied Ion Torrent sequencing to the bacterial and fungal communities of five different land-use (vegetation) types in the Loess Plateau of China. We found that the overall trend of soil quality was natural forest > plantation > bare land. Dominant bacterial phyla consisted of Proteobacteria (42.35%), Actinobacteria (15.61%), Acidobacteria (13.32%), Bacteroidetes (8.43%), and Gemmatimonadetes (6.0%). The dominant fungi phyla were Ascomycota (40.39%), Basidiomycota (38.01%), and Zygomycota (16.86%). The results of Canonical Correspondence Analysis (CCA) and Redundancy Analysis (RDA) based on land-use types displayed groups according to the land-use types. Furthermore, the bacterial communities were mainly organized by soil organic carbon (SOC). The fungal communities were mainly related to available phosphorus (P). The results suggested that the changes of land use type generated changes in soil chemical properties, controlling the composition of microbial community in the semiarid Loess Plateau region. The microbial community could be an indicator for soil quality with respect to ecological restoration.",2017,7,10.1038/srep45289
"Le Bloa, S; Durand, L; Cueff-Gauchard, V; Le Bars, J; Taupin, L; Marteau, C; Bazire, A; Cambon-Bonavita, MA",Highlighting of quorum sensing lux genes and their expression in the hydrothermal vent shrimp Rimicaris exoculata ectosymbiontic community. Possible use as biogeographic markers,PLOS ONE,"Rimicaris exoculata is a caridean shrimp that dominates the fauna at several hydrothermal vent sites of the Mid-Atlantic Ridge. It has two distinct and stable microbial communities. One of these epibiontic bacterial communities is located in the shrimp gut and has a distribution and role that are poorly understood. The second colonizes its enlarged gill chamber and is involved in host nutrition. It is eliminated after each molt, and has colonization processes reminiscent of those of a biofilm. The presence and expression of genes usually involved in quorum sensing (QS) were then studied. At four sites, Rainbow, TAG, Snake Pit and Logatchev, two lux genes were identified in the R. exoculata epibiontic community at different shrimp molt stages and life stages. RT-PCR experiments highlighted lux gene expression activity at TAG, Snake Pit and Rainbow vent sites. Their potential QS activity and their possible roles in epibiont colonization processes are discussed. Moreover, phylogenetic analysis has shown the presence of three clades for luxS (Epsilonproteobacteria) and four clades for luxR (Gammaproteobacteria) genes, each clade being restricted to a single site. These genes are more divergent than the 16S rRNA one. They could therefore be used as biogeographical genetic markers.",2017,12,10.1371/journal.pone.0174338
"Han, LL; Yu, DT; Zhang, LM; Shen, JP; He, JZ",Genetic and functional diversity of ubiquitous DNA viruses in selected Chinese agricultural soils,SCIENTIFIC REPORTS,"Viral community structures in complex agricultural soils are largely unknown. Electron microscopy and viromic analyses were conducted on six typical Chinese agricultural soil samples. Tailed bacteriophages, spherical and filamentous viral particles were identified by the morphological analysis. Based on the metagenomic analysis, single-stranded DNA viruses represented the largest viral component in most of the soil habitats, while the double-stranded DNA viruses belonging to the Caudovirales order were predominanted in Jiangxi-maize soils. The majority of functional genes belonged to the subsystem phages, prophages, transposable elements, and plasmids. Non-metric multidimensional analysis of viral community showed that the environment medium type was the most important driving factor for the viral community structure. For the major viral groups detected in all samples (Microviridae and Caudovirales), the two groups gathered viruses from different sites and similar genetic composition, indicating that viral diversity was high on a local point but relatively limited on a global scale. This is a novel report of viral diversity in Chinese agricultural soils, and the abundance, taxonomic, and functional diversity of viruses that were observed in different types of soils will aid future soil virome studies and enhance our understanding of the ecological functions of soil viruses.",2017,7,10.1038/srep45142
"Xiang, X; Wang, RC; Wang, HM; Gong, LF; Man, BY; Xu, Y",Distribution of Bathyarchaeota Communities Across Different Terrestrial Settings and Their Potential Ecological Functions,SCIENTIFIC REPORTS,"High abundance and widespread distribution of the archaeal phylum Bathyarchaeota in marine environment have been recognized recently, but knowledge about Bathyarchaeota in terrestrial settings and their correlation with environmental parameters is fairly limited. Here we reported the abundance of Bathyarchaeota members across different ecosystems and their correlation with environmental factors by constructing 16S rRNA clone libraries of peat from the Dajiuhu Peatland, coupling with bioinformatics analysis of 16S rRNA data available to date in NCBI database. In total, 1456 Bathyarchaeota sequences from 28 sites were subjected to UniFrac analysis based on phylogenetic distance and multivariate regression tree analysis of taxonomy. Both phylogenetic and taxon-based approaches showed that salinity, total organic carbon and temperature significantly influenced the distribution of Bathyarchaeota across different terrestrial habitats. By applying the ecological concept of indicator species, we identify 9 indicator groups among the 6 habitats with the most in the estuary sediments. Network analysis showed that members of Bathyarchaeota formed the backbone of archaeal community and often co-occurred with Methanomicrobia. These results suggest that Bathyarchaeota may play an important ecological role within archaeal communities via a potential symbiotic association with Methanomicrobia. Our results shed light on understanding of the biogeography, potential functions of Bathyarchaeota and environment conditions that influence Bathyarchaea distribution in terrestrial settings.",2017,7,10.1038/srep45028
"Niu, B; Paulson, JN; Zheng, XQ; Kolter, R",Simplified and representative bacterial community of maize roots,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"Plant-associated microbes are important for the growth and health of their hosts. As a result of numerous prior studies, we know that host genotypes and abiotic factors influence the composition of plant microbiomes. However, the high complexity of these communities challenges detailed studies to define experimentally the mechanisms underlying the dynamics of community assembly and the beneficial effects of such microbiomes on plant hosts. In this work, from the distinctive microbiota assembled by maize roots, through host-mediated selection, we obtained a greatly simplified synthetic bacterial community consisting of seven strains (Enterobacter cloacae, Stenotrophomonas maltophilia, Ochrobactrum pituitosum, Herbaspirillum frisingense, Pseudomonas putida, Curtobacterium pusillum, and Chryseobacterium indologenes) representing three of the four most dominant phyla found in maize roots. By using a selective culture-dependent method to track the abundance of each strain, we investigated the role that each plays in community assembly on roots of axenic maize seedlings. Only the removal of E. cloacae led to the complete loss of the community, and C. pusillum took over. This result suggests that E. cloacae plays the role of keystone species in this model ecosystem. In planta and in vitro, this model community inhibited the phytopathogenic fungus Fusarium verticillioides, indicating a clear benefit to the host. Thus, combined with the selective culture-dependent quantification method, our synthetic seven-species community representing the root microbiome has the potential to serve as a useful system to explore how bacterial interspecies interactions affect root microbiome assembly and to dissect the beneficial effects of the root microbiota on hosts under laboratory conditions in the future.",2017,114,10.1073/pnas.1616148114
"Szafranski, SP; Deng, ZL; Tomasch, J; Jarek, M; Bhuju, S; Rohde, M; Sztajer, H; Wagner-Dobler, I",Quorum sensing of Streptococcus mutans is activated by Aggregatibacter actinomycetemcomitans and by the periodontal microbiome,BMC GENOMICS,"Background: The oral cavity is inhabited by complex microbial communities forming biofilms that can cause caries and periodontitis. Cell-cell communication might play an important role in modulating the physiologies of individual species, but evidence so far is limited. Results: Here we demonstrate that a pathogen of the oral cavity, Aggregatibacter actinomycetemcomitans (A. act.), triggers expression of the quorum sensing (QS) regulon of Streptococcus mutans, a well-studied model organism for cariogenic streptococci, in dual-species biofilms grown on artificial saliva. The gene for the synthesis of the QS signal XIP is essential for this interaction. Transcriptome sequencing of biofilms revealed that S. mutans up-regulated the complete QS regulon (transformasome and mutacins) in the presence of A. act. and down-regulated oxidative stress related genes. A. act. required the presence of S. mutans for growth. Fimbriae and toxins were its most highly expressed genes and up-regulation of anaerobic metabolism, chaperones and iron acquisition genes was observed in co-culture. Metatranscriptomes from periodontal pockets showed highly variable levels of S. mutans and low levels of A. act.. Transcripts of the alternative sigma-factor SigX, the key regulator of QS in S. mutans, were significantly enriched in periodontal pockets compared to single cultures (log(2) 4.159, FDR <= 0.001, and expression of mutacin related genes and transformasome components could be detected. Conclusion: The data show that the complete QS regulon of S. mutans can be induced by an unrelated oral pathogen and S. mutans may be competent in oral biofilms in vivo.",2017,18,10.1186/s12864-017-3618-5
"Seo, JH; Kang, I; Yang, SJ; Cho, JC",Characterization of spatial distribution of the bacterial community in the South Sea of Korea,PLOS ONE,"In order to investigate the importance of spatial and environmental factors on the structure and diversity of bacterial communities, high-resolution 16S rRNA gene tag pyrosequencing was applied to bacterial communities in the littoral sea. Seawater samples were prepared from seven different stations in the South Sea of Korea, the marginal sea in the western Pacific Ocean, and were divided into three groups according to distances from the coastline. The majority of 19,860 sequences were affiliated with Alphaproteobacteria (58.2%), Gammaproteobacteria (7.9%), and Bacteroidetes (13.9%). The bacterioplankton community at each station was highly diverse and varied among the samples. Major bacterial lineages showed different niche preferences among three locational groups. Alphaproteobacteria was the most abundant bacterial class, and it harbored the most frequently recorded operational taxonomic units (OTUs) in all sampling stations. However, dominant groups at the order levels showed a clear difference among the samples. The SAR11 clade was more abundant in coastal waters while the Roseobacter clade prevailed at stations far away from the coastline. Furthermore, members of Actinobacteria and Cyanobacteria also exhibited spatial variability. The OM1 clade in Actinobacteria constituted a predominant fraction in coastal samples, but it was essentially absent at the distal stations closer to open ocean. In contrast, Synechococcus was the predominant taxon in the distal samples, accounting for 7.1-19.5%, but was hardly detected in coastal waters, representing less than 0.7%. In Bacteroidetes, NS5 and NS9 groups tended to inhabit coastal waters while the genera Polaribacter and Ulvibacter were more abundant in distal stations. Clustering analysis and principle coordinates analysis based on OTU data indicated that bacterial communities in the studied area were separated into three groups that coincided with locational grouping. Statistical analysis showed that phosphate and dissolved oxygen concentration had a significant influence on the bacterial community composition.",2017,12,10.1371/journal.pone.0174159
"Li, XY; Sun, J; Wang, HH; Li, X; Wang, J; Zhang, HW",Changes in the soil microbial phospholipid fatty acid profile with depth in three soil types of paddy fields in China,GEODERMA,"We know very little about microbial communities in deeper soil horizons, especially the microbial characteristics along soil depth profiles in paddy fields. In this study, we used a phospholipid fatty acid (PLFA) analysis to investigate the vertical distribution of the microbial community, and to identify the environmental factors that contributed to changes of the microbial community along a soil depth gradient. Samples were collected from the soil surface to 1 m in depth from three soil types of paddy fields in three regions. The results showed that total PLFAs and Shannons diversity index decreased significantly with increasing soil depth, and they exhibited relatively low values at soil depths less than 40 cm. In the paddy soil profile, the relative microbial abundance was in the order bacteria > actinomycetes > fungi. Generally, the relative abundances of bacteria and fungi significantly decreased at 0-40 cm depths and then increased at 40-100 cm depths; however, the relative abundance of actinomycetes usually increased at 0-40 cm depths, and then decreased significantly with increasing soil depth. The proportion of Gram-positive bacteria was higher than that of Gram-negative bacteria in deeper soils. Canonical correspondence analysis and Pearsons correlation analysis indicated that nutrient resources and soil water content were more closely correlated with the changes of the microbial community structures along the soil depth gradient than soil pH, elevation, and climate, and were the primary drivers of the microbial community composition along the soil depth gradient. (C) 2016 Published by Elsevier B.V.",2017,290,10.1016/j.geoderma.2016.11.006
"Leheste, JR; Ruvolo, KE; Chrostowski, JE; Rivera, K; Husko, C; Miceli, A; Selig, MK; Bruggemann, H; Torres, G",P. acnes-Driven Disease Pathology: Current Knowledge and Future Directions,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,"This review discusses the biology and behavior of Propionibacterium acnes (Pacnes), a dominant bacterium species of the skin biogeography thought to be associated with transmission, recurrence and severity of disease. More specifically, we discuss the ability of P. acnes to invade and persist in epithelial cells and circulating macrophages to subsequently induce bouts of sarcoidosis, low-grade inflammation and metastatic cell growth in the prostate gland. Finally, we discuss the possibility of P. acnes infiltrating the brain parenchyma to indirectly contribute to pathogenic processes in neurodegenerative disorders such as those observed in Parkinsons disease (PD).",2017,7,10.3389/fcimb.2017.00081
"Ahn, AC; Meier-Kolthoff, JP; Overmars, L; Richter, M; Woyke, T; Sorokin, DY; Muyzer, G",Genomic diversity within the haloalkaliphilic genus Thioalkalivibrio,PLOS ONE,"Thioalkalivibrio is a genus of obligate chemolithoautotrophic haloalkaliphilic sulfur-oxidizing bacteria. Their habitat are soda lakes which are dual extreme environments with a pH range from 9.5 to 11 and salt concentrations up to saturation. More than 100 strains of this genus have been isolated from various soda lakes all over the world, but only ten species have been effectively described yet. Therefore, the assignment of the remaining strains to either existing or novel species is important and will further elucidate their genomic diversity as well as give a better general understanding of this genus. Recently, the genomes of 76 Thioalkalivibrio strains were sequenced. On these, we applied different methods including (i) 16S rRNA gene sequence analysis, (ii) Multilocus Sequence Analysis (MLSA) based on eight housekeeping genes, (iii) Average Nucleotide Identity based on BLAST (ANI(b)) and MUMmer (ANI(m)), (iv) Tetranucleotide frequency correlation coefficients (TETRA), (v) digital DNA: DNA hybridization (dDDH) as well as (vi) nucleotide-and amino acid-based Genome BLAST Distance Phylogeny (GBDP) analyses. We detected a high genomic diversity by revealing 15 new genomic species and 16 new genomic subspecies in addition to the ten already described species. Phylogenetic and phylogenomic analyses showed that the genus is not monophyletic, because four strains were clearly separated from the other Thioalkalivibrio by type strains from other genera. Therefore, it is recommended to classify the latter group as a novel genus. The biogeographic distribution of Thioalkalivibrio suggested that the different genomic species can be classified as candidate disjunct or candidate endemic species. This study is a detailed genome-based classification and identification of members within the genus Thioalkalivibrio. However, future phenotypical and chemotaxonomical studies will be needed for a full species description of this genus.",2017,12,10.1371/journal.pone.0173517
"LaBella, AL; Van Dover, CL; Jollivet, D; Cunningham, CW",Gene flow between Atlantic and Pacific Ocean basins in three lineages of deep-sea clams (Bivalvia: Vesicomyidae: Pliocardiinae) and subsequent limited gene flow within the Atlantic,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,"Pliocardiin (vesicomyid) clams rely on microbial symbionts for nutrition and are obligate inhabitants of deep-sea chemosynthetic ecosystems. Unlike many other invertebrate hosts of chemosynthetic microbes, pliocardiin clams are found in every ocean in a variety of reducing habitats, including hydrothermal vents, cold seeps, organic falls and deep-sea fans. The global distribution of pliocardiin clams suggests historical gene flow between ocean basins. We focus on 3 pliocardiin genera Pliocardia I, Calyptogena and Abyssogena each of which has a pair of sister clades in the Atlantic and Pacific. Our work tests the hypothesis that historical gene flow between the Atlantic and Pacific Oceans within these genera was interrupted by the closure of the Panamanian seaway and tests whether isolation between the ocean basins is the result of vicariance or past colonization. These questions are investigated in the context of fossil evidence, biogeography and phylogenetics. This study revealed a set of substitution rates consistent with other invertebrate studies (mu =0.8%/My/lineage), and a set consistent with much lower rates often attributed to deep-sea organisms (mu=0.3%/Myflineage). Among the Pacific/Atlantic sister pairs, Pilocardia I COI divergence per lineage is intermediate (2.5%), Calyptogena is the highest (6.1%) and Abyssogena the lowest (0.8%). The substitution rates suggest that Pliocardia I and Calyptogena have histories of at least 2.8 My in the Atlantic, with Calyptogena likely older. The slower rate, however, is inconsistent with both the maximum age of the family and several well studied fossils: leaving the faster rate preferred. With the faster rate, the Abyssogena southwardae Glade diverged from its Pacific sister Glade around 1 Mya, which likely post-dates the closure of the Isthmus of Panama and the opening of the Bering Strait. In light of this recent divergence, we test the previously proposed hypothesis that there is a high level of ongoing gene flow between Atlantic populations of A. southwardae. A. southwardae has colonized a broad geographic range of seep sites including the West Florida Escarpment, the Barbados Accretionary Prism, the Lobes of Congo, and the Mid-Atlantic Ridge north and south of the Romanche Transform Fault. Coalescent methods detect gene flow between Barbados and the Mid-Atlantic ridge; and between the West Florida Escarpment and the Lobes of Congo. All other comparisons failed to detect gene flow, contrary to prevailing interpretations of connectivity across the entire Atlantic Basin. (C) 2016 Elsevier Ltd. All rights reserved.",2017,137,
