AU	TI	SO	AB	PY	VL	DI
Perez-Fernandez, CA; Iriarte, M; Rivera-Perez, J; Tremblay, RL; Toranzos, GA	Microbiota dispersion in the Uyuni salt flat (Bolivia) as determined by community structure analyses	INTERNATIONAL MICROBIOLOGY	Soil microbial communities are an important component of biological diversity and terrestrial ecosystems which is responsible for processes such as decomposition, mineralization of nutrients, and accumulation of organic matter. One of the factors that provide information on the mechanisms regulating biodiversity is spatial scaling. We characterized the microbial communities using 16S rRNA gene sequences from DNA isolated from halite at various locations and correlated these to geographic distance in the Uyuni salt flat (Bolivia). Sequences from each site were analyzed to determine any spatial patterns of diversity, as well as to describe the microbial communities. Results suggest that different taxa are able to disperse over Uyunis surface crust regardless of distance. As expected, ubiquitous taxa included members of Halobacteriaceae such as Haloarcula, Halorubrum, Halorhabdus, Halolamina, and halophilic bacteria Salinibacter, Halorhodospira, and unclassified members of the Gammaproteobacteria. Archaeal communities were homogeneous across the salt flat. In contrast, bacterial communities present strong local variations which could be attributed to external factors. Likely sources for these variations are the Rio Grande river influent in the south shore and the Tunupa volcano influencing the northern area.	2019	22	10.1007/s10123-018-00052-2
Zeng, QC; An, SS; Liu, Y; Wang, HL; Wang, Y	Biogeography and the driving factors affecting forest soil bacteria in an arid area	SCIENCE OF THE TOTAL ENVIRONMENT	Bacteria are one of the most abundant and diverse groups and mediate many critical terrestrial ecosystem processes. Despite the crucial ecological role of bacteria, our understanding of their large-scale biogeography patterns across longitude (east-west transect), and the processes that determine these patterns lags significantly behind that of macro-organisms. Here, we used 16S rRNA gene sequencing to evaluate the geographic distributions of bacterial diversity and their driving factors across different longitude sites along an 800-km east-west transect in the Loess Plateau. Twenty-four phyla were detected across all soil samples and the most sequence-abundant bacterial phyla were Acidobacteria, Actinobacteria, Alphaproteobacteria, Betaproteobacteria, Chloroflexi and Gemmatimonadetes (average relative abundance >5%). Soil bacterial a-diversity, expressed by the richness of soil bacterial communities and Shannon diversity, differed among climates (MAP) but showed strong correlations with MAP (r = -0.537 and r = -0.42, respectively: p < 0.05 in both bacterial diversity indices). Variation partition analysis demonstrated that the bacterial community structure was closely correlated with environmental variables and geographic distance, which together explained 62% of the community variation. Soil properties contributed more to bacterial community variation than the combined geographic distance (historical contingencies) and climate factors. Among all environmental factors, soil pH exhibited a dominant role in structuring bacterial communities in this arid area. Our findings provide new evidence of bacterial biogeography patterns in an arid area (MAP ranged from 473 mm to 547 mm). Additionally, the results indicated a close linkage among soil bacterial community, climate and edaphic variables, which is critical for predicting promoting sustainable ecosystem services in the Loess Plateau. (C) 2019 Elsevier B.V. All rights reserved.	2019	680	10.1016/j.scitotenv.2019.04.184
Greenlon, A; Chang, PL; Damtew, ZM; Muleta, A; Carrasquilla-Garcia, N; Kim, D; Nguyen, HP; Suryawanshi, V; Krieg, CP; Yadav, SK; Patel, JS; Mukherjee, A; Udupa, S; Benjelloun, I; Thami-Alami, I; Yasin, M; Patil, B; Singh, S; Sarma, BK; von Wettberg, EJB; Kahraman, A; Bukun, B; Assefa, F; Tesfaye, K; Fikre, A; Cook, DR	Global-level population genomics reveals differential effects of geography and phylogeny on horizontal gene transfer in soil bacteria	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Although microorganisms are known to dominate Earths biospheres and drive biogeochemical cycling, little is known about the geographic distributions of microbial populations or the environmental factors that pattern those distributions. We used a global-level hierarchical sampling scheme to comprehensively characterize the evolutionary relationships and distributional limitations of the nitrogen-fixing bacterial symbionts of the crop chickpea, generating 1,027 draft whole-genome sequences at the level of bacterial populations, including 14 high-quality PacBio genomes from a phylogenetically representative subset. We find that diverse Mesorhizobium taxa perform symbiosis with chickpea and have largely overlapping global distributions. However, sampled locations cluster based on the phylogenetic diversity of Mesorhizobium populations, and diversity clusters correspond to edaphic and environmental factors, primarily soil type and latitude. Despite long-standing evolutionary divergence and geographic isolation, the diverse taxa observed to nodulate chickpea share a set of integrative conjugative elements (ICEs) that encode the major functions of the symbiosis. This symbiosis ICE takes 2 forms in the bacterial chromosome-tripartite and monopartite-with tripartite ICEs confined to a broadly distributed superspecies Glade. The pairwise evolutionary relatedness of these elements is controlled as much by geographic distance as by the evolutionary relatedness of the background genome. In contrast, diversity in the broader gene content of Mesorhizobium genomes follows a tight linear relationship with core genome phylogenetic distance, with little detectable effect of geography. These results illustrate how geography and demography can operate differentially on the evolution of bacterial genomes and offer useful insights for the development of improved technologies for sustainable agriculture.	2019	116	10.1073/pnas.1900056116
Vimercati, L; Darcy, JL; Schmidt, SK	The disappearing periglacial ecosystem atop Mt. Kilimanjaro supports both cosmopolitan and endemic microbial communities	SCIENTIFIC REPORTS	Microbial communities have not been studied using molecular approaches at high elevations on the African continent. Here we describe the diversity of microbial communities from ice and periglacial soils from near the summit of Mt. Kilimanjaro by using both Illumina and Sanger sequencing of 16S and 18S rRNA genes. Ice and periglacial soils contain unexpectedly diverse and rich assemblages of Bacteria and Eukarya indicating that there may be high rates of dispersal to the top of this tropical mountain and/or that the habitat is more conducive to microbial life than was previously thought. Most bacterial OTUs are cosmopolitan and an analysis of isolation by geographic distance patterns of the genus Polaromonas emphasized the importance of global Aeolian transport in the assembly of bacterial communities on Kilimanjaro. The eukaryotic communities were less diverse than the bacterial communities and showed more evidence of dispersal limitations and apparent endemism. Cercozoa dominated the 18S communities, including a high abundance of testate amoebae and a high diversity of endemic OT Us within the Vampyrellida. These results argue for more intense study of this unique high-elevation island of the cryosphere before the glaciers of Kilimanjaro disappear forever.	2019	9	10.1038/s41598-019-46521-0
Reintjes, G; Tegetmeyer, HE; Burgisser, M; Orlic, S; Tews, I; Zubkov, M; Voss, D; Zielinski, O; Quast, C; Glockner, FO; Amann, R; Ferdelman, TG; Fuchs, BM	On-Site Analysis of Bacterial Communities of the Ultraoligotrophic South Pacific Gyre	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	The South Pacific Gyre (SPG) covers 10% of the oceans surface and is often regarded as a marine biological desert. To gain an on-site overview of the remote, ultraoligotrophic microbial community of the SPG, we developed a novel on-board analysis pipeline, which combines next-generation sequencing with fluorescence in situ hybridization and automated cell enumeration. We tested the pipeline during the SO-245 UltraPac cruise from Chile to New Zealand and found that the overall microbial community of the SPG was highly similar to those of other oceanic gyres. The SPG was dominated by 20 major bacterial clades, including SAR11, SAR116, the AEGEAN-169 marine group, SAR86, Prochlorococcus, SAR324, SAR406, and SAR202. Most of the bacterial clades showed a strong vertical (20m to 5,000 m), but only a weak longitudinal (80 degrees W to 160 degrees W), distribution pattern. Surprisingly, in the central gyre, Prochlorococcus, the dominant photosynthetic organism, had only low cellular abundances in the upper waters (20 to 80 m) and was more frequent around the 1% irradiance zone (100 to 150 m). Instead, the surface waters of the central gyre were dominated by the SAR11, SAR86, and SAR116 clades known to harbor light-driven proton pumps. The alphaproteobacterial AEGEAN-169 marine group was particularly abundant in the surface waters of the central gyre, indicating a potentially interesting adaptation to ultraoligotrophic waters and high solar irradiance. In the future, the newly developed community analysis pipeline will allow for on-site insights into a microbial community within 35 h of sampling, which will permit more targeted sampling efforts and hypothesis-driven research. IMPORTANCE The South Pacific Gyre, due to its vast size and remoteness, is one of the least-studied oceanic regions on earth. However, both remote sensing and in situ measurements indicated that the activity of its microbial community contributes significantly to global biogeochemical cycles. Presented here is an unparalleled investigation of the microbial community of the SPG from 20- to 5,000-m depths covering a geographic distance of similar to 7,000 km. This insight was achieved through the development of a novel on-board analysis pipeline, which combines next-generation sequencing with fluorescence in situ hybridization and automated cell enumeration. The pipeline is well comparable to onshore systems based on the Illumina platforms and yields microbial community data in less than 35 h after sampling. Going forward, the ability to gain on-site knowledge of a remote microbial community will permit hypothesis-driven research, through the generation of novel scientific questions and subsequent additional targeted sampling efforts.	2019	85	10.1128/AEM.00184-19
Machado, KB; Targueta, CP; Antunes, AM; Soares, TN; Telles, MPD; Logares, R; Vieira, LCG; Huszar, VLD; Nabout, JC	Diversity patterns of planktonic microeukaryote communities in tropical floodplain lakes based on 18S rDNA gene sequences	JOURNAL OF PLANKTON RESEARCH	The aquatic microbiota plays key roles in ecosystem processes; however, the mechanisms that influence their biogeographic patterns are not yet fully understood. Using high-throughput 18S rDNA gene sequencing, we investigated the composition of planktonic microeukaryotes (organisms sampled using a 68-mu m plankton net) in 27 floodplain lakes of the Araguaia River, central Brazil and explored the influence of environmental and spatial factors for communities considering taxonomic and trophic groups. Of the 807 operational taxonomic units (OTUs) observed, Chlorophyta and Charophyta were the groups with greater abundance. Beta diversity was high, and the similarity of communities decreased as the geographic distance increased. We found a shared explanation between environmental and spatial predictors for total and autotrophic microbiota. Environmental variables influence only mixotrophic microbiota. These results suggest an OTU turnover along the floodplain and a spatially structured composition. This spatial pattern can be derived from the association with extrinsic factors, such as spatially structured environmental variables, that generate spatial dependence. However, the relationship between the composition of microbiota and environmental conditions is still unclear.	2019	41	10.1093/plankt/fbz019
Ji, NN; Gao, C; Sandel, B; Zheng, Y; Chen, L; Wu, BW; Li, XC; Wang, YL; Lu, PP; Sun, X; Guo, LD	Late Quaternary climate change explains soil fungal community composition rather than fungal richness in forest ecosystems	ECOLOGY AND EVOLUTION	The dramatic climate fluctuations of the late Quaternary have influenced the diversity and composition of macroorganism communities, but how they structure belowground microbial communities is less well known. Fungi constitute an important component of soil microorganism communities. They play an important role in biodiversity maintenance, community assembly, and ecosystem functioning, and differ from many macroorganisms in many traits. Here, we examined soil fungal communities in Chinese temperate, subtropical, and tropic forests using Illumina MiSeq sequencing of the fungal ITS1 region. The relative effect of late Quaternary climate change and contemporary environment (plant, soil, current climate, and geographic distance) on the soil fungal community was analyzed. The richness of the total fungal community, along with saprotrophic, ectomycorrhizal (EM), and pathogenic fungal communities, was influenced primarily by the contemporary environment (plant and/or soil) but not by late Quaternary climate change. Late Quaternary climate change acted in concert with the contemporary environment to shape total, saprotrophic, EM, and pathogenic fungal community compositions and with a stronger effect in temperate forest than in tropic-subtropical forest ecosystems. Some contemporary environmental factors influencing total, saprotrophic, EM, and pathogenic fungal communities in temperate and tropic-subtropical forests were different. We demonstrate that late Quaternary climate change can help to explain current soil fungal community composition and argue that climatic legacies can help to predict soil fungal responses to climate change.	2019	9	10.1002/ece3.5247
Zhang, J; Tian, HM; Wang, PC; Xiao, QQ; Zhu, SJ; Jian, HK	Variations in pH significantly affect cadmium uptake in grafted muskmelon (Cucumis melo L.) plants and drive the diversity of bacterial communities in a seedling substrate	PLANT PHYSIOLOGY AND BIOCHEMISTRY	Substrates are fundamental prerequisites for growing grafted seedlings. In this study, substrates with different pH levels (5.0, 5.5, 6.0, 6.5, 7.0, and 8.0) were set up to elucidate the effect of pH on cadmium (Cd) uptake in grafted muskmelon (Cucumis melo L.) plants. Bacterial diversity was also investigated. Results showed that pH and high Cd concentration greatly affected the growth of grafted plants. The chlorophyll content of the muskmelon leaves decreased at 100 mu M Cd. The majority of the Cd ions accumulated in the rootstock rather than in the shoot tissue in all of the treatments. The shoots and roots showed the highest Cd content at pH 5.5 and the lowest Cd content at pH 8.0 regardless of the Cd concentration. The operational taxonomic units belonging to Proteobacteria and Bacteroidetes were significantly (p < 0.05) enriched at different substrate pH levels compared with those at pH 5.0. The operational taxonomic units belonging to the phyla Firmicutes, Acidobacteria, and Chloroflexi were significantly decreased The available nitrogen, phosphorus, Cd, and pH were strongly linked to bacterial community compositions. On the contrary, the available potassium was weakly correlated with the bacterial structure. This study demonstrates that pH greatly affects Cd uptake in grafted muskmelon plants and predicts microbial community structures in breeding substrates with different pH levels. Our results suggest that Cd accumulation in grafted plants can be reduced by setting the appropriate substrate pH. This work can serve as a reference for growing high-quality grafted plants and ensuring food safety in the presence of Cd contamination.	2019	139	10.1016/j.plaphy.2019.03.013
Erikstad, HA; Ceballos, RM; Smestad, NB; Birkeland, NK	Global Biogeographic Distribution Patterns of Thermoacidophilic Verrucomicrobia Methanotrophs Suggest Allopatric Evolution	FRONTIERS IN MICROBIOLOGY	Thermoacidophilic methane-oxidizing Verrucomicrobia of the candidate genus Methylacidiphilum represent a bacterial taxon adapted to highly acidic (pH 1-4) and moderate temperature (similar to 65 degrees C) methane-containing geothermal environments. Their apparent ubiquity in acidic terrestrial volcanic areas makes them ideal model organisms to study prokaryotic biogeography. Three Methylacidiphilum species isolated from distantly-separated geothermal regions in Russia, New Zealand, and Italy were previously described. We have explored the intra-taxon phylogenetic patterns of these organisms based on comparative genome analyses and phenotypic comparisons with six new Verrucomicrobia methanotroph isolates from other globally-separated acidic geothermal locations. Comparison of rRNA and particulate methane monooxygenase (pmoCAB) operon sequences indicates a close phylogenetic relationship among the new isolates as well as with the previously characterized strains. All share similar cell morphology including the presence of extensive intracellular inclusion bodies and lack of intracellular membrane systems, which are typical for proteobacterial methanotrophs. However, genome sequence comparisons and concatenated MLST-based phylogenetic analyses separate the new isolates into three distinct species-level groups. Three recently processed isolates from the Azores (each from geographically-separate hot springs within the region) and a single isolate from Iceland are highly similar, sharing more than 88% in silk genome homology with each other as well as with the previous isolate, Methylacidiphilum fumariolicum strain SoIV, from Italy. These appear to constitute a distinct European/Atlantic Glade. However, two of the new isolates - one from the Yellowstone National Park (United States) and another from The Philippines - constitute separate and novel Methylacidiphilum species. There is no clear correlation between fatty acid profiles and geographic distance between origins, or any phylogenetic relationship. Serological analysis using antiserum raised against M. kamchatkense strain Kam 1 revealed large differences in the degree of cross-reactivity with no correlation with other factors. However, the genetic distance between the strains does correlate to the distance between their geographic origins and suggests a global biogeographic pattern shaped by an isolation-by-distance mechanism. These results further confirm terrestrial geothermal springs as isolated islands featuring allopatric prokaryotic speciation.	2019	10	10.3389/fmicb.2019.01129
Monchamp, ME; Spaalc, P; Pomati, F	High dispersal levels and lake warming are emergent drivers of cyanobacterial community assembly in peri-Alpine lakes	SCIENTIFIC REPORTS	Disentangling the relative importance of deterministic and stochastic processes in shaping natural communities is central to ecology. Studies about community assembly over broad temporal and spatial scales in aquatic microorganisms are scarce. Here, we used 165 rDNA sequence data from lake sediments to test for community assembly patterns in cyanobacterial phylogenies across ten European peri-Alpine lakes and over a century of eutrophication and climate warming. We studied phylogenetic similarity in cyanobacterial assemblages over spatial and temporal distance, and over environmental gradients, comparing detected patterns with theoretical expectations from deterministic and stochastic processes. We found limited evidence for deviation of lake communities from a random assembly model and no significant effects of geographic distance on phylogenetic similarity, suggesting no dispersal limitation and high levels of stochastic assembly. We detected a weak influence of phosphorus, but no significant effect of nitrogen levels on deviation of community phylogenies from random. We found however a significant decay of phylogenetic similarity for non-random communities over a gradient of air temperature and water column stability. We show how phylogenetic data from sedimentary archives can improve our understanding of microbial community assembly processes, and support previous evidence that climate warming has been the strongest environmental driver of cyanobacterial community assembly over the past century.	2019	9	10.1038/s41598-019-43814-2
Chen, J; Wang, PF; Wang, C; Wang, X; Miao, LZ; Liu, S; Yuan, QS	Dam construction alters function and community composition of diazotrophs in riparian soils across an environmental gradient	SOIL BIOLOGY & BIOCHEMISTRY	Dam construction significantly influences riparian ecological functions and environmental conditions in the reservoir region. Despite the importance of diazotrophic mediation of nitrogen cycling in riparian ecosystems, knowledge concerning the impacts of dam construction on diazotrophic function and community composition remains very limited. Here, riparian soils were collected from control sites and dam-affected sites located in six cascade dam-formed reservoirs on the Lancang River, China. Diazotrophic activity was assessed by measuring nitrogen fixation rate, while bacterial abundance and community composition were determined with the n(tH gene, using quantitative real-time polymerase chain reaction and MiSeq sequencing, respectively. The results indicate that the activity, abundance, and a-diversity of diazotrophs in the affected sites were significantly higher than those in the control sites. The diazotrophic community composition was differed between the control and affected sites, with the latter showing significantly lower community dissimilarity than the control. Both geographic distance and environmental heterogeneity varied in the diazotrophic community, while environmental heterogeneity was the primary factor controlling diazotrophic assemblage in riparian soils, especially at the affected sites. Moreover, co-occurrence network analyses revealed a much higher possible network connectivity at the affected sites than at the control sites. This study suggests distinct activity, abundance, distribution pattern, and network structure of the diazotrophic populations in riparian soils between dam-affected and control sites; thus, providing a novel insight into the potential ecological effects of dam construction on nitrogen cycling.	2019	132	10.1016/j.soilbio.2019.01.020
Liu, D; Wang, HL; An, SS; Bhople, P; Davlatbekov, F	Geographic distance and soil microbial biomass carbon drive biogeographical distribution of fungal communities in Chinese Loess Plateau soils	SCIENCE OF THE TOTAL ENVIRONMENT	Fungi are ecological drivers of carbon cycle in soils and also effectively mediate mineral nutrition for plants especially in the severely eroded Loess Plateau of China. However, factors determining variations in fungal diversity and their biogeographic patterns in this rigorously affected landscape area remain poorly understood. Therefore, we performed Illumina MiSeq high throughput sequencing of the fungal specific, internal transcribed spacer 2 (ITS2) region from 24 representative soils covering forest, grassland and agricultural lands from 8 distinct landscapes. Using this technique, we demonstrate that fungal members belonging to phylum Ascomycota dominated in all soils investigated in this study with an average relative abundance higher than 80%. High fungal richness in the Loess Plateau soils is ascribed to the retrieval of 1,822,499 quality sequences belonging to 13,533 different phylotypes. However, this richness/phylotype number decreased (from 779 to 561) with increasing longitudinal gradient through 107 degrees 39 to 109 degrees 36. Interestingly, higher fungal diversity (in terms of presence of diverse fungal taxa) occurred as microbial biomass carbon (MBC) concentration decreased (approximately from 500 to 100 mg kg(-1)) in soils. Variation partitioning analysis revealed that geographic distance contributed more to fungal community variation (38.3%) than soil properties (22.2%) at the landscape level (similar to 400 km). As indicated by non-metric multidimensional scaling (NMDS), among soil properties, concentrations of MBC primarily affected (significantly corrected with NMDS 1; r = 0.620; p < 0.01) fungal community structure in the current study. This study therefore constitutes an essential set of information and recommends usage of information on fungal community structure as a potential ecological indicator of the Loess Plateau region. (C) 2019 Elsevier B.V. All rights reserved.	2019	660	10.1016/j.scitotenv.2019.01.097
Liu, Y; Debeljak, P; Rembauville, M; Blain, S; Obernosterer, I	Diatoms shape the biogeography of heterotrophic prokaryotes in early spring in the Southern Ocean	ENVIRONMENTAL MICROBIOLOGY	The interplay among microorganisms profoundly impacts biogeochemical cycles in the ocean. Culture-based work has illustrated the diversity of diatom-prokaryote interactions, but the question of whether these associations can affect the spatial distribution of microbial communities is open. Here, we investigated the relationship between assemblages of diatoms and of heterotrophic prokaryotes in surface waters of the Indian sector of the Southern Ocean in early spring. The community composition of diatoms and that of total and active prokaryotes were different among the major ocean zones investigated. We found significant relationships between compositional changes of diatoms and of prokaryotes. In contrast, spatial changes in the prokaryotic community composition were not related to geographic distance and to environmental parameters when the effect of diatoms was accounted for. Diatoms explained 30% of the variance in both the total and the active prokaryotic community composition in early spring in the Southern Ocean. Using co-occurrence analyses, we identified a large number of highly significant correlations between abundant diatom species and prokaryotic taxa. Our results show that key diatom species of the Southern Ocean are each associated with a distinct prokaryotic community, suggesting that diatom assemblages contribute to shaping the habitat type for heterotrophic prokaryotes.	2019	21	10.1111/1462-2920.14579
Hu, YJ; Veresoglou, SD; Tedersoo, L; Xu, TL; Ge, TD; Liu, L; Chen, YL; Hao, ZP; Su, YR; Rillig, MC; Chen, BD	Contrasting latitudinal diversity and co-occurrence patterns of soil fungi and plants in forest ecosystems	SOIL BIOLOGY & BIOCHEMISTRY	The diversity patterns of plants at large scale are broadly documented, but that of soil fungi remains elusive. Limited reports on soil fungal biogeography mainly are based on species richness. We carried out a large-scale field investigation on soil fungi originating from 365 forest plots covering five climate zones in China. We tested whether and to what degree a range of different fungal diversity estimates are subject to latitudinal constraints and compared co-occurrence patterns of plants and soil fungi. We found that alpha diversity of plants increased towards lower latitude, while that of soil fungi only tended to increase. Abiotic but not biotic factors controlled fungal alpha diversity. Multiple-site and pairwise beta diversity of soil fungi were closely linked to plant communities. Null model revealed an increasing interaction strength between plant species, while there was a hump-shaped pattern of interaction strength between fungal species from high-latitude towards low-latitude. Our results allow a deeper insight into the multidimensional distribution of soil fungal diversity and reveal contrasting co-occurrence patterns between soil fungi and plants along a latitude gradient, highlighting the need for more inclusive theories to explain these disparities between micro- and macroorganism communities.	2019	131	10.1016/j.soilbio.2019.01.001
Lin, YT; Lin, YF; Tsai, IJ; Chang, EH; Jien, SH; Lin, YJ; Chiu, CY	Structure and Diversity of Soil Bacterial Communities in Offshore Islands	SCIENTIFIC REPORTS	The effects of biogeographical separation and parent material differences in soil bacterial structure and diversity in offshore islands remain poorly understood. In the current study, we used next-generation sequencing to characterize the differences in soil bacterial communities in five offshore subtropical granite islands (Matsu Islets, MI) of mainland China and two offshore tropical andesite islands (Orchid [OI] and Green Islands [GI]) of Taiwan. The soils of OI and GI were more acidic and had higher organic carbon and total nitrogen content than MI soils. The bacterial communities were dominated by Acidobacteria and Proteobacteria but had different relative abundance because soils were derived from different parent material and because of geographic distance. Non-metric multi-dimensional scaling revealed that the communities formed different clusters among different parent material and geographically distributed soils. The alpha-diversity in bacterial communities was higher in tropical than subtropical soils. Mantel test and redundancy analysis indicated that bacterial diversity and compositions of OI and GI soils, respectively, were positively correlated with soil pH, organic carbon, total nitrogen, microbial biomass carbon and nitrogen. These results suggest that variations in soil properties of offshore islands could result from differences in soil parent material. Distinct soils derived from different parent material and geographic distance could in turn alter the bacterial communities.	2019	9	10.1038/s41598-019-41170-9
Cui, YX; Bing, HJ; Fang, LC; Wu, YH; Yu, JL; Shen, GT; Jiang, M; Wang, X; Zhang, XC	Diversity patterns of the rhizosphere and bulk soil microbial communities along an altitudinal gradient in an alpine ecosystem of the eastern Tibetan Plateau	GEODERMA	The diversity patterns and drivers of soil microbial communities in altitudinal gradients have recently received much attention. The rhizosphere is a focus of soil microbial communities, but the patterns and drivers of these communities have rarely been studied in alpine ecosystems. We used high-throughput Illumina sequencing to examine the community variations of bacteria, archaea and fungi between the rhizosphere and bulk soil along an altitudinal gradient in an Abies fabri (Mast.) community on Mount Gongga of the eastern Tibetan Plateau. Microbial alpha diversity and community structure varied significantly with altitude but not between the rhizosphere and bulk soil. Soil temperature and the carbon:nitrogen ratio were the primary drivers of the structures of the bacterial, archaeal and fungal communities, and altitude (geographic distance) contributed a small part (< 3%) of the community variation, indicating that various edaphic factors were the key regulators of microbial community variation. This consistency of the microbial communities between the rhizosphere and bulk soil in this alpine ecosystem could be attributed to low temperature and high nutrient content. The bacterial, archaeal and fungal communities were governed by specific environmental factors (total phosphorus content for bacteria; organic-carbon content, dissolved organic-carbon content, NH4+-N content and nutrient stoichiometry for archaea and NO3--N content for fungi). The distinct environmental responses of the microbial taxa suggested metabolic separation and resource preferences of the belowground communities, even within the small-scale spatial distances in this alpine ecosystem. Our study suggested that the ecosystem harbored many microbial taxa with diverse nutrient preferences and metabolic characteristics and could thus potentially tolerate the soil environmental variation under a scenario of climate change.	2019	338	10.1016/j.geoderma.2018.11.047
Wang, P; Zhao, J; Xiao, HY; Yang, WJ; Yu, XF	Bacterial community composition shaped by water chemistry and geographic distance in an anthropogenically disturbed river	SCIENCE OF THE TOTAL ENVIRONMENT	Core bacterial communities, bacterial species that are found consistently throughout a river continuum, have previously been identified. However, variations in core and non-core bacterial community structure, as well as the relationships between these communities and water chemistry or geographic distance have not been well studied. Here, we sampled in the entire course of the Lean River, China, and explored the bacterial community composition at each site using Illumina high-throughput sequencing. The proportion of sequence reads assigned to the core community was similar to 95% in the upper and middle reaches, gradually decreasing below 90% in the lower reaches. Both the Chao1 richness index and the Shannon diversity index of the bacterial communities were significantly higher in the wet season than in the dry season, and both indices increased slightly from upstream to downstream. The variation in the non-core community was more aggregated from upstream to downstream in the wet season than in the dry season, while the aggregation of the core community was similar between the dry season and the wet season. The proportion of typical freshwater bacterial was significantly higher in the core community than in the non-core community. NO3--N was the subset of water chemistry parameters that best explained bacterial community dissimilarities, while river length was the subset of geographic distance parameters that best explained bacterial community dissimilarities. Water chemistry parameters explained more of the variations in the bacterial communities than did geographic distance, especially in the dry season. However, the correlation betweenwater chemistry and bacteriawas primarily due to collective allochthonous input (mass effects), not because of any nutritious or toxic effects on bacterial growth competition (species sorting). The greater influence of the mass effects, as compared to species sorting, on bacterial community structure was due to the allochthonous input of bacteria from anthropogenic sources. (c) 2018 Elsevier B.V. All rights reserved.	2019	655	10.1016/j.scitotenv.2018.11.234
Wang, XB; Yao, J; Zhang, HY; Wang, XG; Li, KH; Lu, XT; Wang, ZW; Zhou, JZ; Han, XG	Environmental and spatial variables determine the taxonomic but not functional structure patterns of microbial communities in alpine grasslands	SCIENCE OF THE TOTAL ENVIRONMENT	There is considerable debate regarding how the taxonomic diversity of microbial communities relates to the functional diversity across space while similar questions have been explored in macro-organism communities. Here, we investigated the taxonomic and functional diversity patterns of soil microbial communities by coupling the data obtained from marker genes sequencing and functional gene surveys. Meanwhile, we evaluated the relative effects of environment and geographic distance on shaping these patterns in alpine grasslands of northern China. Although the taxonomic diversity and composition of microbial communities varied across sites, we found no consistent changes in the functional structure. Both the environmental factors and geographic distance concurrently affected the taxonomic diversity patterns but they had no effects on the spatial variations in functional genes. The functional alpha diversity was weakly correlated to the taxonomic alpha diversity across sites. Moreover, we found no significant relationship between the taxonomic and functional composition similarity among microbial communities. Together, our results provide evidence that spatial variation in microbial functions could be independent of their variations in taxonomic diversity. Even the drivers of spatial variations in the functional structure could be totally different from those of taxonomic variations such as environmental differences and dispersal limitation. Our findings suggest that spatial variations of microbial function structure within a community would not follow the variations of taxonomic structures due to different drivers between both of them over space. (C) 2018 Elsevier B.V. All rights reserved.	2019	654	10.1016/j.scitotenv.2018.11.138
Wu, M; Zhang, JW; Bao, YY; Liu, M; Jiang, CY; Feng, YZ; Li, ZP	Long-term fertilization decreases chemical composition variation of soil humic substance across geographic distances in subtropical China	SOIL & TILLAGE RESEARCH	Many previous research have investigated the spatial distribution of the content of soil organic matter (SOM) and soil humic substance (HS), while few work focused on the chemical composition variation of HS across geographic distance. Paddy soils, collected from different long-term fertilization treatments across a wide geographic area in subtropical China, were used to evaluate the spatial variation of HS chemical composition. The 3 dimensional fluorescence spectroscopy combined with parallel factor analysis was used to evaluate the chemical composition of the soil extractable humic substance (EHS, including humic acid and fulvic acid). Analysis of distance-decay relationship (DDR) was introduced here to study the spatial variation of the chemical compositions of these EHSs. It was found that geographic location impose greater impact on the compositional variation of soil EHS than fertilization practice. Fertilization treatments including NPK (mineral N, P and K fertilizers) and NPKS (NPK fertilizers plus straw return) exhibited significant flattened DDR slopes as compared to CK (no fertilizers), which indicated fertilization (NPK and NPKS) decreased the variation of EHS chemical composition in paddy soils across geographic distance. A positive correlation was found between variations of soil bacterial community and EHS chemical composition, and fertilization (NPK and NPKS) enhanced their relationships. This work demonstrated that although the geographic location mainly dominated the spatial variation of the soil EHS chemical composition across geographic distance, the same long-term fertilization practice could gradually domesticate the paddy soils to display more similar EHS composition.	2019	186	10.1016/j.still.2018.10.014
