AU	TI	SO	AB	PY	VL	DI
Deng, Y; He, ZL; Xiong, JB; Yu, H; Xu, MY; Hobbie, SE; Reich, PB; Schadt, CW; Kent, A; Pendall, E; Wallenstein, M; Zhou, JZ	Elevated carbon dioxide accelerates the spatial turnover of soil microbial communities	GLOBAL CHANGE BIOLOGY	Although elevated CO2 (eCO(2)) significantly affects the -diversity, composition, function, interaction and dynamics of soil microbial communities at the local scale, little is known about eCO(2) impacts on the geographic distribution of micro-organisms regionally or globally. Here, we examined the -diversity of 110 soil microbial communities across six free air CO2 enrichment (FACE) experimental sites using a high-throughput functional gene array. The -diversity of soil microbial communities was significantly (P<0.05) correlated with geographic distance under both CO2 conditions, but declined significantly (P<0.05) faster at eCO(2) with a slope of -0.0250 than at ambient CO2 (aCO(2)) with a slope of -0.0231 although it varied within each individual site, indicating that the spatial turnover rate of soil microbial communities was accelerated under eCO(2) at a larger geographic scale (e.g. regionally). Both distance and soil properties significantly (P<0.05) contributed to the observed microbial -diversity. This study provides new hypotheses for further understanding their assembly mechanisms that may be especially important as global CO2 continues to increase.	2016	22	10.1111/gcb.13098
Tisthammer, KH; Cobian, GM; Amend, AS	Global biogeography of marine fungi is shaped by the environment	FUNGAL ECOLOGY	Fungi are essential components of marine ecosystems, yet very little is known about their global distribution and diversity in the marine environment. In this study, we analyzed marine fungal community structure at a global scale using the International Census of Marine Microbes dataset. Marine fungal communities sampled from both the water column and sediments were compared. Based on the sequences of the nuclear ribosomal small subunit V9 region, 2200 operational taxonomic units (OTUs) were identified at 97% similarity. There was a significant distinction between the pelagic and benthic communities, with 15.4% OTUs shared between the two realms. Environmental factors, particularly sample depth, oxygen, and nitrate, strongly correlated with the fungal community composition and explained more variance than did geographic distance. This study represents the first global-scale analysis of marine fungal community structure, and highlights potential opportunities for research in marine fungal ecology and biogeography. (C) 2015 Elsevier Ltd and The British Mycological Society. All rights reserved.	2016	19	10.1016/j.funeco.2015.09.003
Angermeyer, A; Crosby, SC; Huber, JA	Decoupled distance-decay patterns between dsrA and 16S rRNA genes among salt marsh sulfate-reducing bacteria	ENVIRONMENTAL MICROBIOLOGY	In many habitats, microorganisms exhibit significant distance-decay patterns as determined by analysis of the 16S rRNA gene and various other genetic elements. However, there have been few studies that examine how the similarities of both taxonomic and functional genes co-vary over geographic distance within a group of ecologically related microbes. Here, we determined the biogeographic patterns of the functional dissimilatory sulfite reductase gene (dsrA) and the 16S rRNA gene in sulfate-reducing bacterial communities of US East Coast salt marsh sediments. Distance-decay, ordination and statistical analyses revealed that the distribution of 16S rRNA genes is strongly influenced by geographic distance and environmental factors, whereas the dsrA gene is not. Together, our results indicate that 16S rRNA genes are likely dispersal limited and under environmental selection, whereas dsrA genes appear randomly distributed and not selected for by any expected environmental variables. Selection, drift, dispersal and mutation are all factors that may help explain the decoupled biogeographic patterns for the two genes. These data suggest that both the taxonomic and functional elements of microbial communities should be considered in future studies of microbial biogeography to aid in our understanding of the diversity, distribution and function of microorganisms in the environment.	2016	18	10.1111/1462-2920.12821
Singer, E; Chong, LS; Heidelberg, JF; Edwards, KJ	Similar Microbial Communities Found on Two Distant Seafloor Basalts	FRONTIERS IN MICROBIOLOGY	The oceanic crust forms two thirds of the Earths surface and hosts a large phylogenetic and functional diversity of microorganisms. While advances have been made in the sedimentary realm, our understanding of the igneous rock portion as a microbial habitat has remained limited. We present the first comparative metagenomic microbial community analysis from ocean floor basalt environments at the Loihi Seamount, Hawaii, and the East Pacific Rise (ERR; 9 degrees N). Phylogenetic analysis indicates the presence of a total of 43 bacterial and archaeal mono-phyletic groups, dominated by Alpha- and Gammaproteobacteria, as well as Thaumarchaeota. Functional gene analysis suggests that these Thaumarchaeota play an important role in ammonium oxidation on seafloor basalts. In addition to ammonium oxidation, the seafloor basalt habitat reveals a wide spectrum of other metabolic potentials, including CO2 fixation, denitrification, dissimilatory sulfate reduction, and sulfur oxidation. Basalt communities from LOihi and the EPR show considerable metabolic and phylogenetic overlap down to the genus level despite geographic distance and slightly different seafloor basalt mineralogy.	2015	6	10.3389/fmicb.2015.01409
Sassenhagen, I; Sefbom, J; Sall, T; Godhe, A; Rengefors, K	Freshwater protists do not go with the flow: population structure in Gonyostomum semen independent of connectivity among lakes	ENVIRONMENTAL MICROBIOLOGY	Many recent studies have found genetically differentiated populations in microorganisms despite potentially high dispersal. We designed a study to specifically examine the importance of physical dispersal barriers, i.e. geographic distance and lack of hydrological connectivity, in restricting gene flow and enhancing divergence in limnic microorganisms. We focused on the nuisance microalga Gonyostomum semen, which has recently expanded in Northern Europe and differentiated into genetically distinct populations. G. semen was sampled from six lakes distributed in two adjacent watersheds, which thereby comprised, both connected and non-connected lakes. The individual isolates were genotyped by amplified fragment length polymorphism. Several lake populations were differentiated from each other, but connectivity within watersheds could not explain the observed population genetic pattern. However, isolation by distance was moderate and might limit the gene flow among distant populations. In addition, we found low, but significant linkage disequilibrium, which indicates regular sexual recombination in this species, despite its high degree of asexual reproduction. Therefore, we conclude that the genetic properties of microalgae with occasional sexual reproduction essentially mirror regularly recombining species. Furthermore, the data indicated bottlenecks supporting the hypothesized recent range expansion of this species.	2015	17	10.1111/1462-2920.12987
Wang, XB; Van Nostrand, JD; Deng, Y; Lu, XT; Wang, C; Zhou, JZ; Han, XG	Scale-dependent effects of climate and geographic distance on bacterial diversity patterns across northern Chinas grasslands	FEMS MICROBIOLOGY ECOLOGY	Patterns of variation in plant and animal diversity along precipitation gradients have been extensively studied, but much less is known about how and to what extent precipitation affects the biogeographic distribution of microbial diversity in arid areas across large spatial scales. Here we collected soils from 54 sites along a 3700 km transect covering a wide range of grassland ecosystems with distinct aridity gradients. We quantified the bacterial community diversity and the effects of climate, edaphic parameter and geographic distance on the bacterial community structure using high-throughput 16S rRNA gene sequencing. Of the 35 phyla detected, 6 were dominant: Actinobacteria, Acidobacteria, Alphaproteobacteria, Deltaproteobacteria, Bacteroidetes and Planctomycetes. Aridity was a major factor influencing bacterial diversity, community composition and taxon abundance. Although the pattern of bacterial species richness is markedly different from that of plant species richness, most soil bacteria were endemic to particular bioregions like macro-organisms. Community similarity significantly declined with environmental distance and geographic distance (r = -0.579 and -0.773, respectively). Geographic distance (historical contingencies) contributed more to bacterial community variation (36.02%) than combined environmental factors (24.06%). Overall, our results showed that geographic distance and climatic factors concurrently govern bacterial biogeographic patterns in arid and semi-arid grassland.	2015	91	10.1093/femsec/fiv133
Van Cauwenberghe, J; Michiels, J; Honnay, O	Effects of local environmental variables and geographical location on the genetic diversity and composition of Rhizobium leguminosarum nodulating Vicia cracca populations	SOIL BIOLOGY & BIOCHEMISTRY	Different legume populations are known to accommodate different genotypes of Rhizobium leguminosarum. However, in contrast to interspecific diversity and composition, very little is known regarding which environmental factors drive the genetic diversity and genetic composition of a single Rhizobium species. Based on chromosomal and plasmid genes, we quantified the genetic diversity and compositional differences of R. leguminosarum biovar viciae genotypes associated with twenty-four different Vicia cracca populations across a wide environmental and geographical range. Long-term soil nitrogen availability had a positive effect on chromosomal and plasmid diversity, whereas salinity had a negative effect on chromosomal diversity. Soil pH and geographic distance were the main factors driving compositional differences among populations. In contrast to differences in chromosomal composition, differences in the symbiotic plasmid composition were primarily related to geographic distance or unmeasured related environmental factors (e.g. host plant genetic differentiation). We propose different hypotheses to explain how long-term soil nitrogen availability affects rhizobial genetic diversity. Furthermore, our findings demonstrate that ecological processes that are known to operate at the interspecific level do not necessarily result in the same patterns at the intraspecific level. (C) 2015 Elsevier Ltd. All rights reserved.	2015	90	10.1016/j.soilbio.2015.08.001
Gong, J; Shi, F; Ma, B; Dong, J; Pachiadaki, M; Zhang, XL; Edgcomb, VP	Depth shapes alpha- and beta-diversities of microbial eukaryotes in surficial sediments of coastal ecosystems	ENVIRONMENTAL MICROBIOLOGY	Little is known about the relative influence of historic processes and environmental gradients on shaping the diversity of single-celled eukaryotes in marine benthos. By combining pyrosequencing of 18S ribosomal RNA genes with data on multiple environmental factors, we investigated the diversity of microeukaryotes in surficial sediments of three basins of the Yellow Sea Large Marine Ecosystem. A considerable proportion (about 20%) of reads was affiliated with known parasitoid protists. Dinophyta and Ciliophora appeared dominant in terms of relative proportion of reads and operational taxonomic unit (OTU) richness. Overall, OTU richness of benthic microeukaryotes decreased with increasing water depth and decreasing pH. While community composition was significantly different among basins, partial Mantel tests indicated a depth-decay pattern of community similarity, whereby water depth, rather than geographic distance or environment, shaped -diversity of benthic microeukaryotes (including both the abundant and the rare biosphere) on a regional scale. Similar hydrographic and mineralogical factors contributed to the biogeography of both the abundant and the rare OTUs. The trace metal vanadium had a significant effect on the biogeography of the rare biosphere. Our study sheds new light on the composition, diversity patterns and underlying mechanisms of single-celled eukaryote distribution in surficial sediments of coastal oceans.	2015	17	10.1111/1462-2920.12763
Hu, HW; Zhang, LM; Yuan, CL; Zheng, Y; Wang, JT; Chen, DL; He, JZ	The large-scale distribution of ammonia oxidizers in paddy soils is driven by soil pH, geographic distance, and climatic factors	FRONTIERS IN MICROBIOLOGY	Paddy soils distribute widely from temperate to tropical regions, and are characterized by intensive nitrogen fertilization practices in China. Mounting evidence has confirmed the functional importance of ammonia-oxidizing archaea (AOA) and bacteria (AOB) in soil nitrification, but little is known about their biogeographic distribution patterns in paddy ecosystems. Here, we used barcoded pyrosequencing to characterize the effects of climatic, geochemical and spatial factors on the distribution of ammonia oxidizers from 11 representative rice-growing regions (75-1945 km apart) of China. Potential nitrification rates varied greatly by more than three orders of magnitude, and were significantly correlated with the abundances of AOA and AOB. The community composition of ammonia oxidizer was affected by multiple factors, but changes in relative abundances of the major lineages could be best predicted by soil pH. The alpha diversity of AOA and AOB displayed contrasting trends over the gradients of latitude and atmospheric temperature, indicating a possible niche separation between AOA and AOB along the latitude. The Bray-Curtis dissimilarities in ammonia-oxidizing community structure significantly increased with increasing geographical distance, indicating that more geographically distant paddy fields tend to harbor more dissimilar ammonia oxidizers. Variation partitioning analysis revealed that spatial, geochemical and climatic factors could jointly explain majority of the data variation, and were important drivers defining the ecological niches of AOA and AOB. Our findings suggest that both AOA and AOB are of functional importance in paddy soil nitrification, and ammonia oxidizers in paddy ecosystems exhibit large-scale biogeographic patterns shaped by soil pH, geographic distance, and climatic factors.	2015	6	10.3389/fmicb.2015.00938
Junker, RR; Keller, A	Microhabitat heterogeneity across leaves and flower organs promotes bacterial diversity	FEMS MICROBIOLOGY ECOLOGY	Eukaryote-associated microbiomes interact with their hosts in multiple manners, thereby affecting the hosts phenotype, physical condition and behaviour. In plants, bacteria have numerous functions, with variable net effects, both in natural and agricultural systems. However, information about the composition and diversity of the bacterial communities associated with different aboveground plant organs, particularly flowers, is lacking. In addition, the relative effects of microhabitat and environmental conditions on community establishment require further attention. Here, using culture-independent methods, we determine that leaves and three floral microhabitats (nectar, stamina and styles) of Metrosideros polymorpha (Myrtaceae), a tree endemic to Hawaii, host unique indicator communities composed of relatively abundant bacterial taxa. These indicator communities are accompanied by a large number of ubiquitous or rare bacteria with lower abundances. In our study system, the strong effect of microhabitat filtering on plant-associated community composition and bacterial richness and diversity strongly exceeds the influence of environmental effects such as precipitation, altitude, substrate age and geographic distance. Thus, the bacterial richness of aboveground plant organs is strongly underestimated when only one microhabitat, e.g. leaves, is considered. Our study represents a first step towards a comprehensive characterization of the distribution, composition and underlying factors, of plant bacterial communities, with implications for future basic and applied research on plant health, pollination and reproduction.	2015	91	10.1093/femsec/fiv097
Stoof-Leichsenring, KR; Herzschuh, U; Pestryakova, LA; Klemm, J; Epp, LS; Tiedemann, R	Genetic data from algae sedimentary DNA reflect the influence of environment over geography	SCIENTIFIC REPORTS	Genetic investigations on eukaryotic plankton confirmed the existence of modern biogeographic patterns, but analyses of palaeoecological data exploring the temporal variability of these patterns have rarely been presented. Ancient sedimentary DNA proved suitable for investigations of past assemblage turnover in the course of environmental change, but genetic relatedness of the identified lineages has not yet been undertaken. Here, we investigate the relatedness of diatom lineages in Siberian lakes along environmental gradients (i.e. across treeline transects), over geographic distance and through time (i.e. the last 7000 years) using modern and ancient sedimentary DNA. Our results indicate that closely-related Staurosira lineages occur in similar environments and less-related lineages in dissimilar environments, in our case different vegetation and co-varying climatic and limnic variables across treeline transects. Thus our study reveals that environmental conditions rather than geographic distance is reflected by diatom-relatedness patterns in space and time. We tentatively speculate that the detected relatedness pattern in Staurosira across the treeline could be a result of adaptation to diverse environmental conditions across the arctic boreal treeline, however, a geographically-driven divergence and subsequent repopulation of ecologically different habitats might also be a potential explanation for the observed pattern.	2015	5	10.1038/srep12924
Liu, JW; Liu, XS; Wang, M; Qiao, YL; Zheng, YF; Zhang, XH	Bacterial and Archaeal Communities in Sediments of the North Chinese Marginal Seas	MICROBIAL ECOLOGY	Microbial communities of the Chinese marginal seas have rarely been reported. Here, bacterial and archaeal community structures and abundance in the surface sediment of four sea areas including the Bohai Sea (BS), North Yellow Sea (NYS), South Yellow Sea (SYS), and the north East China Sea (NECS) were surveyed by 16S ribosomal RNA (rRNA) gene pyrosequencing and quantitative PCR. The results showed that microbial communities of the four geographic areas were distinct from each other at the operational taxonomic unit (OTU) level, whereas the microbial communities of the BS, NYS, and SYS were more similar to each other than to the NECS at higher taxonomic levels. Across all samples, Bacteria were numerically dominant relative to Archaea, and among them, Gammaproteobacteria and Euryarchaeota were predominant in the BS, NYS, and SYS, while Deltaproteobacteria and Thaumarchaeota were prevalent in the NECS. The most abundant bacterial genera were putative sulfur oxidizer and sulfate reducer, suggesting that sulfur cycle processes might prevail in these areas, and the high abundance of dsrB (10(7)-10(8) copies g(-1)) in all sites verified the dominance of sulfate reducer in the north Chinese marginal seas. The differences in sediment sources among the sampling areas were potential explanations for the observed microbial community variations. Furthermore, temperature and dissolved oxygen of bottom water were significant environmental factors in determining both bacterial and archaeal communities, whereas chlorophyll a in sediment was significant only in structuring archaeal community. This study presented an outline of benthic microbial communities and provided insights into understanding the biogeochemical cycles in sediments of the north Chinese marginal seas.	2015	70	10.1007/s00248-014-0553-8
Liu, JJ; Sui, YY; Yu, ZH; Shi, Y; Chu, HY; Jin, J; Liu, XB; Wang, GH	Soil carbon content drives the biogeographical distribution of fungal communities in the black soil zone of northeast China	SOIL BIOLOGY & BIOCHEMISTRY	Black soils (Mollisols) are one of the most important soil resources for maintaining food security in China, and they are mainly distributed in northeast China. A previous comprehensive study revealed the biogeographical distribution patterns of bacterial communities in the black soil zone. In this study, we used the same soil samples and analyzed the 454 pyrosequencing data for the nuclear ribosomal internal transcribed spacer (ITS) region to examine the fungal communities in these black soils. A total of 220,812 fungal ITS sequences were obtained from 26 soil samples that were collected across the black soil zone. These sequences were classified into at least 5 phyla, 20 classes, greater than 70 orders and over 350 genera, suggesting a high fungal diversity across the black soils. The diversity of fungal communities and distribution of several abundant fungal taxa were significantly related to the soil carbon content. Non-metric multidimensional scaling and canonical correspondence analysis plots indicated that the fungal community composition was most strongly affected by the soil carbon content followed by soil pH. This finding differs from the bacterial community results, which indicated that soil pH was the most important edaphic factor in determining the bacterial community composition of these black soils. A variance partitioning analysis indicated that the geographic distance contributed 20% of the fungal community variation and soil environmental factors that were characterized explained approximately 35%. A pairwise analysis revealed that the diversity of the fungal community was relatively higher at lower latitudes, which is similar to the findings for the bacterial communities in the same region and suggests that a latitudinal gradient of microbial community diversity might occur in the black soil zone. By incorporating our previous findings on the bacterial communities, we can conclude that contemporary factors of soil characteristics are more important than historical factor of geographic distance in shaping the microbial community in the black soil zone of northeast China. (C) 2015 Elsevier Ltd. All rights reserved.	2015	83	10.1016/j.soilbio.2015.01.009
Morrissey, BJ; Helgason, T; Poppinga, L; Funfhaus, A; Genersch, E; Budge, GE	Biogeography of Paenibacillus larvae, the causative agent of American foulbrood, using a new multilocus sequence typing scheme	ENVIRONMENTAL MICROBIOLOGY	American foulbrood is the most destructive brood disease of honeybees (Apis mellifera) globally. The absence of a repeatable, universal typing scheme for the causative bacterium Paenibacillus larvae has restricted our understanding of disease epidemiology. We have created the first multilocus sequence typing scheme (MLST) for P.larvae, which largely confirms the previous enterobacterial repetitive intergenic consensus (ERIC)-polymerase chain reaction (PCR)-based typing schemes divisions while providing added resolution and improved repeatability. We have used the new scheme to determine the distribution and biogeography of 294 samples of P.larvae from across six continents. We found that of the two most epidemiologically important ERIC types, ERIC I was more diverse than ERIC II. Analysis of the fixation index (F-ST) by distance suggested a significant relationship between genetic and geographic distance, suggesting that population structure exists in populations of P.larvae. Interestingly, this effect was only observed within the native range of the host and was absent in areas where international trade has moved honeybees and their disease. Correspondence analysis demonstrated similar sequence type (ST) distributions between native and non-native countries and that ERIC I and II STs mainly have differing distributions. The new typing scheme facilitates epidemiological study of this costly disease of a key pollinator.	2015	17	10.1111/1462-2920.12625
Rysanek, D; Hrckova, K; Skaloud, P	Global ubiquity and local endemism of free-living terrestrial protists: phylogeographic assessment of the streptophyte alga Klebsormidium	ENVIRONMENTAL MICROBIOLOGY	Despite considerable research attention during the last 10 years, the distribution and biogeography of protists remain as highly controversial issues. The presumably huge population sizes and unlimited dispersal capabilities should result in protist ubiquity. However, recent molecular investigations suggest that protist communities exhibit strong biogeographic patterns. Here, we examined the biogeographic pattern of a very common green algal genus Klebsormidium. We evaluated the geographic distribution of rbcL genotypes for 190 isolates sampled in six sampling regions located in Europe, North America and Asia. Measures of correlation between genetic and geographic distance matrices revealed a differential distribution pattern on two geographic levels. Globally, the populations were genetically homogeneous; locally, the genotypes were patchily distributed. We hypothesized that a local fine-scale structuring of genotypes may be caused by various ecological factors, in particular, by the habitat differentiation of particular genotypes. Our investigations also identified a large number of new, previously unrecognized lineages. A total of 44 genotypes were identified and more than 66% of these were reported for the first time.	2015	17	10.1111/1462-2920.12501
Hahn, MW; Koll, U; Jezberova, J; Camacho, A	Global phylogeography of pelagic Polynucleobacter bacteria: Restricted geographic distribution of subgroups, isolation by distance and influence of climate	ENVIRONMENTAL MICROBIOLOGY	The free-living planktonic freshwater bacterium Polynucleobacter necessarius subspecies asymbioticus (>99% 16S rRNA similarity) represents a taxon with a cosmopolitan distribution and apparently ubiquitous occurrence in lentic freshwater habitats. We tested for intra-taxon biogeographic patterns by combining cultivation-independent and cultivation methods. A culture collection of 204 strains isolated from globally distributed freshwater habitats (Arctic to Antarctica) was investigated for phylogeographic patterns based on sequences of two markers, the 16S-23S internal transcribed spacers and the glutamine synthetase gene (glnA). Genetic distance between isolates showed significant geographic distance-decay patterns for both markers, suggesting that an isolation-by-distance mechanism influences the global phylogeography. Furthermore, a couple of subgroups showed restricted geographic distributions. Strains of one subgroup were exclusively obtained from tropical sites on four continents (pantropical subgroup). Cultivation-independent methods were used to confirm the restricted geographic distributions of two subgroups. The pantropical taxon could be detected in 63% of investigated tropical habitats but not in any of 121 European freshwater samples. Physiological tests indicated that almost all strains of the pantropical subgroup failed to grow at temperatures of 4 degrees C, while strains affiliated with other subgroups showed good growth at this temperature. This suggests that thermal adaptation is involved in phylogeographic structuring of the global Polynucleobacter population.	2015	17	10.1111/1462-2920.12532
Charlop-Powers, Z; Owen, JG; Reddy, BVB; Ternei, M; Guimaraes, DO; de Frias, UA; Pupo, MT; Seepe, P; Feng, ZY; Brady, SF	Global Biogeographic Sampling of Bacterial Secondary Metabolism	ELIFE	Recent bacterial (meta) genome sequencing efforts suggest the existence of an enormous untapped reservoir of natural-product-encoding biosynthetic gene clusters in the environment. Here we use the pyrosequencing of PCR amplicons derived from both nonribosomal peptide adenylation domains and polyketide ketosynthase domains to compare biosynthetic diversity in soil microbiomes from around the globe. We see large differences in domain populations from all except the most proximal and biome-similar samples, suggesting that most microbiomes will encode largely distinct collections of bacterial secondary metabolites. Our data indicate a correlation between two factors, geographic distance and biome-type, and the biosynthetic diversity found in soil environments. By assigning reads to known gene clusters we identify hotspots of biomedically relevant biosynthetic diversity. These observations not only provide new insights into the natural world, they also provide a road map for guiding future natural products discovery efforts.	2015	4	10.7554/eLife.05048
Espinosa-Asuar, L; Escalante, AE; Gasca-Pineda, J; Blaz, J; Pena, L; Eguiarte, LE; Souza, V	Aquatic bacterial assemblage structure in Pozas Azules, Cuatro Cienegas Basin, Mexico: Deterministic vs. stochastic processes	INTERNATIONAL MICROBIOLOGY	The aim of this study was to determine the contributions of stochastic vs. deterministic processes in the distribution of microbial diversity in four ponds (Pozas Azules) within a temporally stable aquatic system in the Cuatro Cienegas Basin, State of Coahuila, Mexico. A sampling strategy for sites that were geographically delimited and had low environmental variation was applied to avoid obscuring distance effects. Aquatic bacterial diversity was characterized following a culture-independent approach (16S sequencing of clone libraries). The results showed a correlation between bacterial beta diversity (1-Sorensen) and geographic distance (distance decay of similarity), which indicated the influence of stochastic processes related to dispersion in the assembly of the ponds bacterial communities. Our findings are the first to show the influence of dispersal limitation in the prokaryotic diversity distribution of Cuatro Cienegas Basin.	2015	18	10.2436/20.1501.01.240
Balzano, S; Abs, E; Leterme, SC	Protist diversity along a salinity gradient in a coastal lagoon	AQUATIC MICROBIAL ECOLOGY	The importance of microbial eukaryotes to aquatic systems has been widely acknowledged in the last decade, and the application of high-throughput sequencing techniques has revealed an astonishing diversity and high proportions of novel taxa. Most studies have focused either on marine or freshwater ecosystems; thus, information on estuarine communities is either incomplete or missing. We assessed the composition of microbial eukaryotes along a South Australian coastal lagoon affected by a broad (7 to 65 PSU) salinity gradient, the Coorong Lagoon. This lagoon extends for over 170 km from the mouth of the River Murray (Murray Mouth) southwards, where the salinity increases up to hypersaline values. We sampled 5 stations during the austral summer and winter and sequenced the amplified V4 region of the 18S rRNA gene using Ion Torrent. Genetic libraries were mostly represented by reads from 5 phyla, with Chlorophyta prevailing in summer, diatoms in winter and Haptophyta in the southernmost sampling sites. In spite of the broad spatial and temporal salinity changes observed, the communities of small eukaryotes clustered in 2 groups reflecting the sample location. Moreover, dissimilarities between samples were unaffected by differences in salinity, but increased with increasing geographic distances. Microbial exchanges from the Coorong Lagoon towards both freshwater and seawater occur via the Murray Mouth and are likely to prevent the formation of communities adapted to local salinity conditions. However, such exchanges likely decrease with increasing distances from the Murray Mouth, resulting in distance-driven eukaryotic communities.	2015	74	10.3354/ame01740
Kivlin, SN; Winston, GC; Goulden, ML; Treseder, KK	Environmental filtering affects soil fungal community composition more than dispersal limitation at regional scales	FUNGAL ECOLOGY	The relative importance of dispersal limitation versus environmental filtering for community assembly has received much attention for macroorganisms. These processes have only recently been examined in microbial communities. Instead, microbial dispersal has mostly been measured as community composition change over space (i.e., distance decay). Here we directly examined fungal composition in airborne wind currents and soil fungal communities across a 40 000 km(2) regional landscape to determine if dispersal limitation or abiotic factors were structuring soil fungal communities. Over this landscape, neither airborne nor soil fungal communities exhibited compositional differences due to geographic distance. Airborne fungal communities shifted temporally while soil fungal communities were correlated with abiotic parameters. These patterns suggest that environmental filtering may have the largest influence on fungal regional community assembly in soils, especially for aerially dispersed fungal taxa. Furthermore, we found evidence that dispersal of fungal spores differs between fungal taxa and can be both a stochastic and deterministic process. The spatial range of soil fungal taxa was correlated with their average regional abundance across all sites, which may imply stochastic dispersal mechanisms. Nevertheless, spore volume was also negatively correlated with spatial range for some species. Smaller volume spores may be adapted to long-range dispersal, or establishment, suggesting that deterministic fungal traits may also influence fungal distributions. Fungal life-history traits may influence their distributions as well. Hypogeous fungal taxa exhibited high local abundance, but small spatial ranges, while epigeous fungal taxa had lower local abundance, but larger spatial ranges. This study is the first, to our knowledge, to directly sample air dispersal and soil fungal communities simultaneously across a regional landscape. We provide some of the first evidence that soil fungal communities are mostly assembled through environmental filtering and experience little dispersal limitation. Elsevier Ltd and The British Mycological Society.	2014	12	10.1016/j.funeco.2014.04.004
Krtinic, B; Francuski, L; Milankov, V	Microhabitat and spatial variation at HK isozyme loci in Culex pipiens: testing isolation by distance and isolation by ecology model	BULLETIN OF INSECTOLOGY	Culex pipiens L. (Diptera Culicidae) is of medical and veterinary importance as vector of various bacterial, filarial and arboviral disease pathogens, and is a major pest in urban areas. Understanding the population structure and gene flow among populations is critical for public health issues such as local dispersion pattern and spread of insecticide resistance. To determine the dispersion pattern of the Cx. pipiens samples across the southern part of the Pannonian Plain of Central Europe (testing Isolation by distance model), and at fine-scale level, between ecologically different larval habitats (testing Isolation by ecology model), we studied hexokinase (HK) genes. Because the polymorphism of HK genes is independent of insecticide use, spatial variation at HK loci provided valuable information on population connectivity of Cx. pipiens. Implementing STRUCTURE statistical analysis, a lack of structuring at individual level of urban and rural samples was observed. Landscape study rejected both ecological and isolation models which implies that different selection regimes of larval habitats and geographic distance do not influence on genotype portioning at HK system. Observed high genetic connectivity among samples throughout urban and rural environments indicated that gene flow is an important factor underlying genetic structure. This study pointed out that control measures restricted to urban areas are unlikely to be effective due to high gene flow between treated and untreated populations. Hence, designing a sustainable vector control strategy for the species with detectable gene flow, such as Cx. pipiens, must remain a regional effort.	2014	67	
Tsiknia, M; Paranychianakis, NV; Varouchakis, EA; Moraetis, D; Nikolaidis, NP	Environmental drivers of soil microbial community distribution at the Koiliaris Critical Zone Observatory	FEMS MICROBIOLOGY ECOLOGY	Data on soil microbial community distribution at large scales are limited despite the important information that could be drawn with regard to their function and the influence of environmental factors on nutrient cycling and ecosystem services. This study investigates the distribution of Archaea, Bacteria and Fungi as well as the dominant bacterial phyla (Acidobacteria, Actinobacteria, Bacteroidetes, Firmicutes), and classes of Proteobacteria (Alpha- and Betaproteobacteria) across the Koiliaris watershed by qPCR and associate them with environmental variables. Predictive maps of microorganisms distribution at watershed scale were generated by co-kriging, using the most significant predictors. Our findings showed that 31-79% of the spatial variation in microbial taxa abundance could be explained by the parameters measured, with total organic carbon and pH being identified as the most important. Moreover, strong correlations were set between microbial groups and their inclusion on variance explanation improved the prediction power of the models. The spatial autocorrelation of microbial groups ranged from 309 to 2.226m, and geographic distance, by itself, could explain a high proportion of their variation. Our findings shed light on the factors shaping microbial communities at a high taxonomic level and provide evidence for ecological coherence and syntrophic interactions at the watershed scale.	2014	90	10.1111/1574-6941.12379
Landesman, WJ; Nelson, DM; Fitzpatrick, MC	Soil properties and tree species drive beta-diversity of soil bacterial communities	SOIL BIOLOGY & BIOCHEMISTRY	A challenge in ecology and biogeography is to understand the drivers of the composition and distribution of biological communities. Environmental factors (especially pH) and dispersal limitation are thought to exert the primary controls on the composition of soil bacterial communities. However, quantifying their relative importance remains difficult because of analytical uncertainties. For example, the relationship between bacterial community composition and soil pH, which is often nonlinear, is typically evaluated with a linear test and without accounting for variability in rates of turnover along environmental gradients. Furthermore, potential drivers of variation in soil pH, and therefore bacterial community composition, are not commonly analyzed during microbial biogeographical studies. To address these issues we collected 700 soil samples across multiple spatial scales from beneath four late-successional tree species within 12 forests in the eastern United States. We performed high-throughput sequencing of 16S rDNA amplicons and measured soil properties thought to influence soil bacterial composition. Generalized Dissimilarity Modeling, a non-linear form of matrix regression, indicated that geographic distance and soil properties explained 77.3% of the deviance in turnover in overall bacterial community composition. However, only 2.1% of the explained deviance was attributable to geographic distance, indicating little contribution of dispersal limitation to bacterial beta-diversity across scales of similar to 1.7 m to >1000 km. Although 81.7% of the explained deviance in overall bacterial composition was attributable to soil properties, particularly soil pH, the magnitude and rate of compositional turnover varied among bacterial families across the pH gradient. The beta-diversity of three dominant families (Bradyrhizobiaceae, Hyphomicrobiaceae and Burkholderia) was explained by neither soil properties nor geographic distance. Differences in soil pH between certain tree species likely led to distinct bacterial communities at several sites. Thus, shifts in soil pH, potentially as the result of shifts in tree composition, will likely have important consequences for the composition of soil bacterial communities. (C) 2014 Elsevier Ltd. All rights reserved.	2014	76	10.1016/j.soilbio.2014.05.025
