AU,TI,SO,AB,PY,VL,DI
"Kinlock, NL; Prowant, L; Herstoff, EM; Foley, CM; Akin-Fajiye, M; Bender, N; Umarani, M; Ryu, HY; Sen, B; Gurevitch, J",Explaining global variation in the latitudinal diversity gradient: Meta-analysis confirms known patterns and uncovers new ones,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"Aim: The pattern of increasing biological diversity from high latitudes to the equator [latitudinal diversity gradient (LDG)] has been recognized for > 200 years. Empirical studies have documented this pattern across many different organisms and locations. Our goal was to quantify the evidence for the global LDG and the associated spatial, taxonomic and environmental factors. We performed a meta-analysis on a large number of individual LDGs that have been published in the 14 years since Hillebrands ground-breaking meta-analysis of the LDG, using meta-analysis and metaregression approaches largely new to the fields of ecology and biogeography. Location: Global. Time period: January 2003-September 2015. Major taxa studied: Bacteria, protists, plants, fungi and animals. Methods: We synthesized the outcomes of 389 individual cases of LDGs from 199 papers published since 2003, using hierarchical mixed-effects meta-analysis and multiple meta-regression. Additionally, we re-analysed Hillebrands original dataset using modern methods. Results: We confirmed the generality of the LDG, but found the pattern to be weaker than was found in Hillebrands study. We identified previously unreported variation in LDG strength and slope across longitude, with evidence that the LDG is strongest in the Western Hemisphere. Locational characteristics, such as habitat and latitude range, contributed significantly to LDG strength, whereas organismal characteristics, including taxonomic group and trophic level, did not. Modern meta-analytical models that incorporate hierarchical structure led to more conservative and sometimes contrasting effect size estimates relative to Hillebrands initial analysis, whereas metaregression revealed underlying patterns in Hillebrands dataset that were not apparent with a traditional analysis. Main conclusions: We present evidence of global latitudinal, longitudinal and habitat-based patterns in the LDG, which are apparent across both marine and terrestrial realms and over a broad taxonomic range of organisms, from bacteria to plants and vertebrates.",2018,27,10.1111/geb.12665
"Liu, ZS; Cichocki, N; Bonk, F; Gunther, S; Schattenberg, F; Harms, H; Centler, F; Muller, S",Ecological Stability Properties of Microbial Communities Assessed by Flow Cytometry,MSPHERE,"Natural microbial communities affect human life in countless ways, ranging from global biogeochemical cycles to the treatment of wastewater and health via the human microbiome. In order to probe, monitor, and eventually control these communities, fast detection and evaluation methods are required. In order to facilitate rapid community analysis and monitor a communitys dynamic behavior with high resolution, we here apply community flow cytometry, which provides single-cell-based high-dimensional data characterizing communities with high acuity over time. To interpret time series data, we draw inspiration from macroecology, in which a rich set of concepts has been developed for describing population dynamics. We focus on the stability paradigm as a promising candidate to interpret such data in an intuitive and actionable way and present a rapid workflow to monitor stability properties of complex microbial ecosystems. Based on single-cell data, we compute the stability properties resistance, resilience, displacement speed, and elasticity. For resilience, we also introduce a method which can be implemented for continuous online community monitoring. The proposed workflow was tested in a long-term continuous reactor experiment employing both an artificial and a complex microbial community, which were exposed to identical short-term disturbances. The computed stability properties uncovered the superior stability of the complex community and demonstrated the global applicability of the protocol to any microbiome. The workflow is able to support high temporal sample densities below bacterial generation times. This may provide new opportunities to unravel unknown ecological paradigms of natural microbial communities, with applications to environmental, biotechnological, and health-related microbiomes. IMPORTANCE Microbial communities drive many processes which affect human well-being directly, as in the human microbiome, or indirectly, as in natural environments or in biotechnological applications. Due to their complexity, their dynamics over time is difficult to monitor, and current sequence-based approaches are limited with respect to the temporal resolution. However, in order to eventually control microbial community dynamics, monitoring schemes of high temporal resolution are required. Flow cytometry provides single-cell-based data in the required temporal resolution, and we here use such data to compute stability properties as easy to interpret univariate indicators of microbial community dynamics. Such monitoring tools will allow for a fast, continuous, and cost-effective screening of stability states of microbiomes. Applicable to various environments, including bioreactors, surface water, and the human body, it will contribute to the development of control schemes to manipulate microbial community structures and performances.",2018,3,10.1128/mSphere.00564-17
"Varbiro, G; Gorgenyi, J; Tothmeresz, B; Padisak, J; Hajnal, E; Borics, G",Functional redundancy modifies species-area relationship for freshwater phytoplankton,ECOLOGY AND EVOLUTION,"Although species-area relationship (SAR) is among the most extensively studied patterns in ecology, studies on aquatic and/or microbial systems are seriously underrepresented in the literature. We tested the algal SAR in lakes, pools and ponds of various sizes (10(-2)-10(8)m(2)) and similar hydromorphological and trophic characteristics using species-specific data and functional groups. Besides the expectation that species richness increases monotonously with area, we found a right-skewed hump-shaped relationship between the area and phytoplankton species richness. Functional richness however did not show such distortion. Differences between the area dependence of species and functional richness indicate that functional redundancy is responsible for the unusual hump-backed SAR. We demonstrated that the Small Island Effect, which is a characteristic for macroscopic SARs can also be observed for the phytoplankton. Our results imply a so-called large lake effect, which means that in case of large lakes, wind-induced mixing acts strongly against the habitat diversity and development of phytoplankton patchiness and finally results in lower phytoplankton species richness in the pelagial. High functional redundancy of the groups that prefer small-scale heterogeneity of the habitats is responsible for the unusual humpback relationship. The results lead us to conclude that although the mechanisms that regulate the richness of both microbial communities and communities of macroscopic organisms are similar, their importance can be different in micro- and macroscales.",2017,7,10.1002/ece3.3512
"Clark, DR; Mathieu, M; Mourot, L; Dufosse, L; Underwood, GJC; Dumbrell, AJ; McGenity, TJ",Biogeography at the limits of life: Do extremophilic microbial communities show biogeographical regionalization?,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"Aim: Biogeographical regions are the fundamental geographical units for grouping Earths biodiversity. Biogeographical regionalization has been demonstrated for many higher taxa, such as terrestrial plants and vertebrates, but not in microbial communities. Therefore, we sought to test empirically whether microbial communities, or taxa, showpatterns consistent with biogeographical regionalization. Location: Within halite (NaCl) crystals from coastal solar salterns of western Europe, the Mediterranean and east Africa. Time period: Modern (2006-2013). Major taxa studied: Archaea. Methods: Using high-throughput Illumina amplicon sequencing, we generated the most high-resolution characterization of halite-associated archaeal communities to date, using samples from 17 locations. We grouped communities into biogeographical clusters based on community turnover to test whether these communities show biogeographical regionalization. To examine whether individual taxa, rather than communities, show biogeographical patterns, we also tested whether the relative abundance of individual genera may be indicative of a communitys biogeographical origins using machine learning methods, specifically random forest classification. Results: We found that the rate of community turnover was greatest over subregional spatial scales (< 500 km), whereas at regional spatial scales the turnover was independent of geographical distance. Biogeographical clusters of communities were either not statistically robust or lacked spatial coherence, inconsistent with biogeographical regionalization. However, we identified several archaeal genera that were good indicators of biogeographical origin, providing classification error rates of <10%. Main conclusions: Overall, our results provide little support for the concept of biogeographical regions in these extremophilic microbial communities, despite the fact that some taxa do show biogeographical patterns. We suggest that variable dispersal ability among the halite-associated Archaea may disrupt biogeographical patterns at the community level, preventing the formation of biogeographical regions. This means that the processes that lead to the formation of biogeographical regions operate differentially on individual microbial taxa rather than on entire communities.",2017,26,10.1111/geb.12670
"Mainali, KP; Bewick, S; Thielen, P; Mehoke, T; Breitwieser, FP; Paudel, S; Adhikari, A; Wolfe, J; Slud, EV; Karig, D; Fagan, WF",Statistical analysis of co-occurrence patterns in microbial presence-absence datasets,PLOS ONE,"Drawing on a long history in macroecology, correlation analysis of microbiome datasets is becoming a common practice for identifying relationships or shared ecological niches among bacterial taxa. However, many of the statistical issues that plague such analyses in macroscale communities remain unresolved for microbial communities. Here, we discuss problems in the analysis of microbial species correlations based on presence-absence data. We focus on presence-absence data because this information is more readily obtainable from sequencing studies, especially for whole-genome sequencing, where abundance estimation is still in its infancy. First, we show how Pearsons correlation coefficient (r) and Jaccards index (J)-two of the most common metrics for correlation analysis of presence-absence data-can contradict each other when applied to a typical microbiome dataset. In our dataset, for example, 14% of species-pairs predicted to be significantly correlated by r were not predicted to be significantly correlated using J, while 37.4% of species-pairs predicted to be significantly correlated by J were not predicted to be significantly correlated using r. Mismatch was particularly common among species-pairs with at least one rare species (<10% prevalence), explaining why r and J might differ more strongly in microbiome datasets, where there are large numbers of rare taxa. Indeed 74% of all species-pairs in our study had at least one rare species. Next, we show how Pearsons correlation coefficient can result in artificial inflation of positive taxon relationships and how this is a particular problem for microbiome studies. We then illustrate how Jaccards index of similarity (J) can yield improvements over Pearsons correlation coefficient. However, the standard null model for Jaccards index is flawed, and thus introduces its own set of spurious conclusions. We thus identify a better null model based on a hypergeometric distribution, which appropriately corrects for species prevalence. This model is available from recent statistics literature, and can be used for evaluating the significance of any value of an empirically observed Jaccards index. The resulting simple, yet effective method for handling correlation analysis of microbial presence-absence datasets provides a robust means of testing and finding relationships and/or shared environmental responses among microbial taxa.",2017,12,10.1371/journal.pone.0187132
"Ryo, M; Rillig, MC",Statistically reinforced machine learning for nonlinear patterns and variable interactions,ECOSPHERE,"Most statistical models assume linearity and few variable interactions, even though real-world ecological patterns often result from nonlinear and highly interactive processes. We here introduce a set of novel empirical modeling techniques which can address this mismatch: statistically reinforced machine learning. We demonstrate the behaviors of three techniques (conditional inference tree, model-based tree, and permutation-based random forest) by analyzing an artificially generated example dataset that contains patterns based on nonlinearity and variable interactions. The results show the potential of statistically reinforced machine learning algorithms to detect nonlinear relationships and higher-order interactions. Estimation reliability for any technique, however, depended on sample size. The applications of statistically reinforced machine learning approaches would be particularly beneficial for investigating (1) novel patterns for which shapes cannot be assumed a priori, (2) higher-order interactions which are often overlooked in parametric statistics, (3) context dependency where patterns change depending on other conditions, (4) significance and effect sizes of variables while taking nonlinearity and variable interactions into account, and (5) a hypothesis using parametric statistics after identifying patterns using statistically reinforced machine learning techniques.",2017,8,10.1002/ecs2.1976
"Zaoli, S; Giometto, A; Maritan, A; Rinaldo, A",Covariations in ecological scaling laws fostered by community dynamics,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"Scaling laws in ecology, intended both as functional relationships among ecologically relevant quantities and the probability distributions that characterize their occurrence, have long attracted the interest of empiricists and theoreticians. Empirical evidence exists of power laws associated with the number of species inhabiting an ecosystem, their abundances, and traits. Although their functional form appears to be ubiquitous, empirical scaling exponents vary with ecosystem type and resource supply rate. The idea that ecological scaling laws are linked has been entertained before, but the full extent of macroecological pattern covariations, the role of the constraints imposed by finite resource supply, and a comprehensive empirical verification are still unexplored. Here, we propose a theoretical scaling framework that predicts the linkages of several macroecological patterns related to species abundances and body sizes. We show that such a framework is consistent with the stationary-state statistics of a broad class of resource-limited community dynamics models, regardless of parameterization and model assumptions. We verify predicted theoretical covariations by contrasting empirical data and provide testable hypotheses for yet unexplored patterns. We thus place the observed variability of ecological scaling exponents into a coherent statistical framework where patterns in ecology embed constrained fluctuations.",2017,114,10.1073/pnas.1708376114
"Pajunen, V; Luoto, M; Soininen, J",Unravelling direct and indirect effects of hierarchical factors driving microbial stream communities,JOURNAL OF BIOGEOGRAPHY,"Aim: The diversity and distributions of organisms are jointly influenced by local environment and large-scale variables, such as land cover patterns, dispersal processes and climate. However, the drivers of microbial diversity are complex and the pathways of these drivers effects are to date largely unresolved, especially in freshwaters. We disentangled the causal direct and indirect effects of climate, land cover and water chemistry on stream diatom communities using hierarchical settings. Location: Finland, a geographical gradient of c. 1200 km (60 degrees-70 degrees N). Methods: We used structural equation modelling (SEM) to analyse patterns in diatom richness, composition and the uniqueness of species composition in 143 streams. The community composition was defined as the value of the first axis in non-metric multidimensional scaling and the uniqueness of species composition of each site as its local contribution to beta diversity. Results: Species richness was mainly affected directly by energy and resource availability, increasing with nutrients but decreasing with growing degree days (GDD). The community composition was strongly influenced directly by conductivity and mainly indirectly by anthropogenic land use but also to a lesser degree by GDD (directly and indirectly), indirectly by precipitation and directly by the amount of boreal wetlands. The uniqueness of species composition increased with conductivity but decreased with nutrient concentrations with high number of unique species in southernmost and northernmost sites. Main conclusions: Our SEM analyses revealed some of the important links between climate, land cover and water chemistry, all of which influenced the microbial diversity. Energy availability has varying indirect and direct effects on diatom communities regardless of local stream conditions, whereas land cover patterns affect aquatic communities most likely indirectly through water chemistry. Collectively, these results suggest that it is important to consider environmental variables simultaneously at different hierarchically ordered scales in macroecological and biogeographical research.",2017,44,10.1111/jbi.13046
"Partel, M; Opik, M; Moora, M; Tedersoo, L; Szava-Kovats, R; Rosendahl, S; Rillig, MC; Lekberg, Y; Kreft, H; Helgason, T; Eriksson, O; Davison, J; de Bello, F; Caruso, T; Zobel, M",Historical biome distribution and recent human disturbance shape the diversity of arbuscular mycorrhizal fungi,NEW PHYTOLOGIST,"The availability of global microbial diversity data, collected using standardized metabarcoding techniques, makes microorganisms promising models for investigating the role of regional and local factors in driving biodiversity. Here we modelled the global diversity of symbiotic arbuscular mycorrhizal (AM) fungi using currently available data on AM fungal molecular diversity (small subunit (SSU) ribosomal RNA (rRNA) gene sequences) in field samples. To differentiate between regional and local effects, we estimated species pools (sets of potentially suitable taxa) for each site, which are expected to reflect regional processes. We then calculated community completeness, an index showing the fraction of the species pool present, which is expected to reflect local processes. We found significant spatial variation, globally in species pool size, as well as in local and dark diversity (absent members of the species pool). Species pool size was larger close to areas containing tropical grasslands during the last glacial maximum, which are possible centres of diversification. Community completeness was greater in regions of high wilderness (remoteness from human disturbance). Local diversity was correlated with wilderness and current connectivity to mountain grasslands. Applying the species pool concept to symbiotic fungi facilitated a better understanding of how biodiversity can be jointly shaped by large-scale historical processes and recent human disturbance.",2017,216,10.1111/nph.14695
"Cresswell, AK; Edgar, GJ; Stuart-Smith, RD; Thomson, RJ; Barrett, NS; Johnson, CR",Translating local benthic community structure to national biogenic reef habitat types,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"AimMarine reef habitats are typically defined subjectively. We provide a continental-scale assessment of dominant reef habitats through analysis of macroalgae and sessile animal taxa at sites distributed around Australia. Relationships between reef habitats and environmental and anthropogenic factors are assessed, and potential changes in the future distribution and persistence of habitats are considered. LocationShallow rocky and coral reefs around the Australian coast. MethodsCover of 38 sessile biota functional groups was recorded in diver-based surveys using quadrats at 1,299 sites. Classification analyses based on the functional groups were used to identify an unambiguous set of biogenic habitat types. Random forest and distance-based linear modelling were used to investigate correlations between these habitats and environmental and anthropogenic variables. ResultsCluster analyses revealed tropical and temperate realms in benthic substratum composition, each with finer-scale habitats: four for the temperate realm (canopy algae, barren, epiphytic algae-understorey and turf) and five for the tropical realm (coral, coral-bacterial mat, turf-coral, calcified algae-coral and foliose algae). Habitats were correlated with different sets of environmental and anthropogenic conditions, with key associations in the temperate realm between mean sea temperature and canopy-forming algae (negative) and barren habitat (positive). Variation in sea temperature was also an important correlate in the tropical realm. Main conclusionsQuantitative delineation of inshore reef habitats at a continental scale identifies many of the same habitat types traditionally recognized through subjective methods. Importantly, many biogenic reef habitats were closely related to environmental parameters and anthropogenic variables that are predicted to change. Consequently, habitats have differing likelihood of persistence. Structurally complex habitats in the temperate realm are at greater risk than more two-dimensional habitats (e.g., canopy-forming versus turfing algae). In the tropical realm, offshore and coastal habitats differed greatly, highlighting the importance of large-scale oceanic conditions in shaping biogenic structure.",2017,26,10.1111/geb.12620
"Colangelo, P; Fontaneto, D; Marchetto, A; Ludovisi, A; Basset, A; Bartolozzi, L; Bertani, I; Campanaro, A; Cattaneo, A; Cianferoni, F; Corriero, G; Ficetola, GF; Nonnis-Marzano, F; Pierri, C; Rossetti, G; Rosati, I; Boggero, A",Alien species in Italian freshwater ecosystems: a macroecological assessment of invasion drivers,AQUATIC INVASIONS,"The relative role of propagule pressure, abiotic and biotic variables as determinants of alien species occurrence differs among studies. This limits the synthesis of emergent patterns in invasion ecology and generalisations for conservation actions. In order to produce a broad and general assessment of the invasion pattern in aquatic habitats we here propose a macroecological approach to assess the drivers of occurrence of alien species within the whole biota (microorganisms, plants and animals) across several natural freshwater ecosystems of Italy. We simultaneously tested three groups of variables (propagule pressure, abiotic and biotic characteristics), selected as putative predictors of invasibility of a site. Propagule pressure, expressed as proximity to larger inhabited areas, and differences in the native species richness of the receiving community, had a significant role in determining the number of alien species occurrences. Furthermore, body size influenced the occurrence and colonization processes of alien species. Finally, climatic characteristics were relevant in determining the chances that a site was invaded, confirming the role of these abiotic filters in the invasion process.",2017,12,10.3391/ai.2017.12.3.04
"Datlof, EM; Amend, AS; Earl, K; Hayward, J; Morden, CW; Wade, R; Zahn, G; Hynson, NA",Uncovering unseen fungal diversity from plant DNA banks,PEERJ,"Throughout the world DNA banks are used as storage repositories for genetic diversity of organisms ranging from plants to insects to mammals. Designed to preserve the genetic information for organisms of interest, these banks also indirectly preserve organisms associated mcrobiomes,including fungi associated with plant tissues. Studies of fungal biodiversity lag far behind those of macroorganisms, such as p and estimates of global fungal richness are still widely debated. Utilizing previously collected specimens to study patterns of fungal diversity could significantly increase our understanding of overall patterns of biodiversity from snapshots in time. Here, we investigated the fungi inhabiting the phylloplane among species of the endemic Hawaiian plant genus, Clermontin (Campanulaceae). Utilizing next generation DNA amplicon sequencing, we uncovered approximately 1,780 fungal operational taxonomic nits from just 20 DNA bank samples collected throughout the main Hawaiian Islands. Using these historical samples, we tested the macroecological pattern of decreasing community similarity with decreasing geographic proximity. We found a significant distance decay pattern among Clermontia associated fungal, communities. This study provides the first insights into elucidating patterns of microbial diversity through the use of DNA bank repository samples.",2017,5,10.7717/peerj.3730
"Geisen, S; Mitchell, EAD; Wilkinson, DM; Adl, S; Bonkowski, M; Brown, MW; Fiore-Donno, AM; Heger, TJ; Jassey, VEJ; Krashevska, V; Lahr, DJG; Marcisz, K; Mulot, M; Payne, R; Singer, D; Anderson, OR; Charman, DJ; Ekelund, F; Griffiths, BS; Ronn, R; Smirnov, A; Bass, D; Belbahri, L; Berney, C; Blandenier, Q; Chatzinotas, A; Clarholm, M; Dunthorn, M; Feest, A; Fernandez, LD; Foissner, W; Fournier, B; Gentekaki, E; Hajek, M; Helder, J; Jousset, A; Koller, R; Kumar, S; La Terza, A; Lamentowicz, M; Mazei, Y; Santos, SS; Seppey, CVW; Spiegel, FW; Walochnik, J; Winding, A; Lara, E",Soil protistology rebooted: 30 fundamental questions to start with,SOIL BIOLOGY & BIOCHEMISTRY,"Protists are the most diverse eukaryotes. These microbes are keystone organisms of soil ecosystems and regulate essential processes of soil fertility such as nutrient cycling and plant growth. Despite this, protists have received little scientific attention, especially compared to bacteria, fungi and nematodes in soil studies. Recent methodological advances, particularly in molecular biology techniques, have made the study of soil protists more accessible, and have created a resurgence of interest in soil protistology. This ongoing revolution now enables comprehensive investigations of the structure and functioning of soil protist communities, paving the way to a new era in soil biology. Instead of providing an exhaustive review, we provide a synthesis of research gaps that should be prioritized in future studies of soil protistology to guide this rapidly developing research area. Based on a synthesis of expert opinion we propose 30 key questions covering a broad range of topics including evolution, phylogenetics, functional ecology, macroecology, paleoecology, and methodologies. These questions highlight a diversity of topics that will establish soil protistology as a hub discipline connecting different fundamental and applied fields such as ecology, biogeography, evolution, plant-microbe interactions, agronomy, and conservation biology. We are convinced that soil protistology has the potential to be one of the most exciting frontiers in biology. (C) 2017 Elsevier Ltd. All rights reserved.",2017,111,10.1016/j.soilbio.2017.04.001
"Duarte, S; Cassio, F; Pascoal, C; Barlocher, F",Taxa-area relationship of aquatic fungi on deciduous leaves,PLOS ONE,"One of the fundamental patterns in macroecology is the increase in the number of observed taxa with size of sampled area. For microbes, the shape of this relationship remains less clear. The current study assessed the diversity of aquatic fungi, by the traditional approach based on conidial morphology (captures reproducing aquatic hyphomycetes) and next generation sequencing (NGS; captures other fungi as well), on graded sizes of alder leaves (0.6 to 13.6 cm(2)). Leaves were submerged in two streams in geographically distant locations: the Oliveira Stream in Portugal and the Boss Brook in Canada. Decay rates of alder leaves and fungal sporulation rates did not differ between streams. Fungal biomass was higher in Boss Brook than in Oliveira Stream, and in both streams almost 100% of the reads belonged to active fungal taxa. In general, larger leaf areas tended to harbour more fungi, but these findings were not consistent between techniques. Morphospecies-based diversity increased with leaf area in Boss Brook, but not in Oliveira Stream; metabarcoding data showed an opposite trend. The higher resolution of metabarcoding resulted in steeper taxa-accumulation curves than morphospecies-based assessments (fungal conidia morphology). Fungal communities assessed by metabarcoding were spatially structured by leaf area in both streams. Metabarcoding promises greater resolution to assess biodiversity patterns in aquatic fungi and may be more accurate for assessing taxa-area relationships and local to global diversity ratios.",2017,12,10.1371/journal.pone.0181545
"Hendershot, JN; Read, QD; Henning, JA; Sanders, NJ; Classen, AT",Consistently inconsistent drivers of microbial diversity and abundance at macroecological scales,ECOLOGY,"Macroecology seeks to understand broad-scale patterns in the diversity and abundance of organisms, but macroecologists typically study aboveground macroorganisms. Belowground organisms regulate numerous ecosystem functions, yet we lack understanding of what drives their diversity. Here, we examine the controls on belowground diversity along latitudinal and elevational gradients. We performed a global meta-analysis of 325 soil communities across 20 studies conducted along temperature and soil pH gradients. Belowground taxa, whether bacterial or fungal, observed along a given gradient of temperature or soil pH were equally likely to show a linear increase, linear decrease, humped pattern, trough-shaped pattern, or no pattern in diversity along the gradient. Land-use intensity weakly affected the diversity-temperature relationship, but no other factor did so. Our study highlights disparities among diversity patterns of soil microbial communities. Belowground diversity may be controlled by the associated climatic and historical contexts of particular gradients, by factors not typically measured in community-level studies, or by processes operating at scales that do not match the temporal and spatial scales under study. Because these organisms are responsible for a suite of key processes, understanding the drivers of their distribution and diversity is fundamental to understanding the functioning of ecosystems.",2017,98,10.1002/ecy.1829
"Tucker, CM; Cadotte, MW; Carvalho, SB; Davies, TJ; Ferrier, S; Fritz, SA; Grenyer, R; Helmus, MR; Jin, LS; Mooers, AO; Pavoine, S; Purschke, O; Redding, DW; Rosauer, DF; Winter, M; Mazel, F","A guide to phylogenetic metrics for conservation, community ecology and macroecology",BIOLOGICAL REVIEWS,"The use of phylogenies in ecology is increasingly common and has broadened our understanding of biological diversity. Ecological sub-disciplines, particularly conservation, community ecology and macroecology, all recognize the value of evolutionary relationships but the resulting development of phylogenetic approaches has led to a proliferation of phylogenetic diversity metrics. The use of many metrics across the sub-disciplines hampers potential meta-analyses, syntheses, and generalizations of existing results. Further, there is no guide for selecting the appropriatemetric for a given question, and different metrics are frequently used to address similar questions. To improve the choice, application, and interpretation of phylo-diversity metrics, we organize existing metrics by expanding on a unifying framework for phylogenetic information. Generally, questions about phylogenetic relationships within or between assemblages tend to ask three types of question: how much; how different; or how regular? We show that these questions reflect three dimensions of a phylogenetic tree: richness, divergence, and regularity. We classify 70 existing phylo-diversity metrics based on their mathematical form within these three dimensions and identify anchor representatives: for alpha-diversity metrics these are PD (Faiths phylogenetic diversity), MPD (mean pairwise distance), and VPD (variation of pairwise distances). By analysing mathematical formulae and using simulations, we use this framework to identify metrics that mix dimensions, and we provide a guide to choosing and using the most appropriate metrics. We show that metric choice requires connecting the research question with the correct dimension of the framework and that there are logical approaches to selecting and interpreting metrics. The guide outlined herein will help researchers navigate the current jungle of indices.",2017,92,10.1111/brv.12252
"Shoemaker, WR; Locey, KJ; Lennon, JT",A macroecological theory of microbial biodiversity,NATURE ECOLOGY & EVOLUTION,"Microorganisms are the most abundant, diverse and functionally important organisms on Earth. Ower the past decade, microbial ecologists have produced the largest ever community datasets. However, these data are rarely used to uncover law-like patterns of commonness and rarity, test theories of biodiversity, or explore unifying explanations for the structure of microbial communities. Using a global scale compilation of >20,000 samples from environmental, engineered and host-related ecosystems, we test the power of competing theories to predict distributions of microbial abundance and diversity-abundance scaling laws. We show that these patterns are best explained by the synergistic interaction of stochastic processes that are captured by lognormal dynamics. We demonstrate that lognormal dynamics have predictive power across scales of abundance, a criterion that is essential to biodiversity theory. By understanding the multiplicative and stochastic nature of ecological processes, scientists can better understand the structure and dynamics of Earths largest and most diverse ecological systems.",2017,1,10.1038/s41559-017-0107
"Vanhove, M; Beale, MA; Rhodes, J; Chanda, D; Lakhi, S; Kwenda, G; Molloy, S; Karunaharan, N; Stone, N; Harrison, TS; Bicanic, T; Fisher, MC",Genomic epidemiology of Cryptococcus yeasts identifies adaptation to environmental niches underpinning infection across an African HIV/AIDS cohort,MOLECULAR ECOLOGY,"Emerging infections caused by fungi have become a widely recognized global phenomenon and are causing an increasing burden of disease. Genomic techniques are providing new insights into the structure of fungal populations, revealing hitherto undescribed fine-scale adaptations to environments and hosts that govern their emergence as infections. Cryptococcal meningitis is a neglected tropical disease that is responsible for a large proportion of AIDS-related deaths across Africa; however, the ecological determinants that underlie a patients risk of infection remain largely unexplored. Here, we use genome sequencing and ecological genomics to decipher the evolutionary ecology of the aetiological agents of cryptococcal meningitis, Cryptococcus neoformans and Cryptococcus gattii, across the central African country of Zambia. We show that the occurrence of these two pathogens is differentially associated with biotic (macroecological) and abiotic (physical) factors across two key African ecoregions, Central Miombo woodlands and Zambezi Mopane woodlands. We show that speciation of Cryptococcus has resulted in adaptation to occupy different ecological niches, with C.neoformans found to occupy Zambezi Mopane woodlands and C.gattii primarily recovered from Central Miombo woodlands. Genome sequencing shows that C.neoformans causes 95% of human infections in this region, of which over three-quarters belonged to the globalized lineage VNI. We show that VNI infections are largely associated with urbanized populations in Zambia. Conversely, the majority of C.neoformans isolates recovered in the environment belong to the genetically diverse African-endemic lineage VNB, and we show hitherto unmapped levels of genomic diversity within this lineage. Our results reveal the complex evolutionary ecology that underpins the reservoirs of infection for this, and likely other, deadly pathogenic fungi.",2017,26,10.1111/mec.13891
"Lennon, JT; Locey, KJ",Macroecology for microbiology,ENVIRONMENTAL MICROBIOLOGY REPORTS,,2017,9,10.1111/1758-2229.12512
"Haggerty, JM; Dinsdale, EA",Distinct biogeographical patterns of marine bacterial taxonomy and functional genes,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"AimWhile paradigms of macroecology are challenged by the high rates of reproduction, dispersal and horizontal gene exchange of bacterial communities, environmental DNA sequencing makes community profiles accessible. We test fundamental hypotheses of macroecological theories, showing that both taxonomic and functional classifications have distinct biogeographical variation across distance and environments depending on trophic composition. LocationStudies spanning the global oceans. MethodsTaxonomic and functional profiles were obtained from metagenomes and were compared across oceanographic regions and tested for patterns of co-occurrence. The influences of sampling method (filter size), environmental variables and geographical distribution were compared with distance-based linear models to test predictors of taxonomic and functional composition. Macroecological drivers were compared with bacterial community structure to test four biogeographical hypotheses: (1) no biogeographical patterns, (2) community structure reflects environmental dissimilarity, (3) community structure reflects distance, (4) community structure reflects environment and distance. ResultsBacterial families were clustered into four trophic groups - phototrophic, oligotrophic, eutrophic and copiotrophic - by changes in abundance across oceanographic regions and co-occurrence with core functions. Changes in community composition were best modelled by longitude for free-living communities and dissolved oxygen for mixed communities of free-living and particle-associated bacteria. Both microhabitat and community assignment had an impact on biogeographical patterns, with taxonomic compositions following our hypotheses 2 and 4 and functional gene compositions following hypotheses 3 and 4. Main conclusionsWe described four trophic groups adding to the current dichotomy of the classification of marine bacteria as oligotrophic or copiotrophic. Taxonomic composition of mixed communities reflected environmental differences but not geographical distance, whereas functional gene composition in free-living communities was independent of environmental dissimilarity and reflected geographical distance. Patterns of biogeography in bacterial communities differed depending on the description of taxa or function. Therefore, we developed a new paradigm for bacterial ecology which shows that some aspects of bacterial evolution depend on trophic complexity, history and current environmental conditions.",2017,26,10.1111/geb.12528
